#Episode,#Frame,#Epsode Timesteps,Total episode score,Last Mean Batch Loss
844,34586,205,204.0,0.001386202
845,34769,183,182.0,0.053999443
846,34972,203,202.0,0.018714365
847,35196,224,223.0,0.0903862
848,35450,254,253.0,0.0035546827
849,35651,201,200.0,0.05721229
850,35935,284,283.0,0.10218347
851,36368,433,432.0,0.0024249244
852,36699,331,330.0,0.0035850373
853,36966,267,266.0,0.0061473516
854,37180,214,213.0,0.08491185
855,37422,242,241.0,0.012136962
856,37724,302,301.0,0.0036300533
857,37963,239,238.0,0.0021888209
858,38164,201,200.0,0.07916161
859,38386,222,221.0,0.0023537471
860,38589,203,202.0,0.06240134
861,38821,232,231.0,0.010955226
862,39087,266,265.0,0.094825685
863,39321,234,233.0,0.0016066217
864,39781,460,459.0,0.0522287
865,39986,205,204.0,0.015162187
866,40227,241,240.0,0.0045480407
867,40456,229,228.0,0.2167144
868,40647,191,190.0,0.0068008425
869,40884,237,236.0,0.0024710312
870,41061,177,176.0,0.002177704
871,41230,169,168.0,0.0036960843
872,41457,227,226.0,0.054479033
873,41742,285,284.0,0.22493272
874,41936,194,193.0,0.0030122483
875,42090,154,153.0,0.00301921
876,42299,209,208.0,0.0036076524
877,42473,174,173.0,0.09745988
878,42637,164,163.0,0.21697317
879,42810,173,172.0,0.23139575
880,42999,189,188.0,0.18097676
881,43226,227,226.0,0.010219045
882,43422,196,195.0,0.0018401351
883,43636,214,213.0,0.0026196386
884,43799,163,162.0,0.0022054561
885,43977,178,177.0,0.0022709533
886,44145,168,167.0,0.0065848357
887,44341,196,195.0,0.0045385137
888,44540,199,198.0,0.007232106
889,44712,172,171.0,0.09896779
890,44917,205,204.0,0.0020300006
891,45082,165,164.0,0.013858134
892,45726,644,643.0,0.0084083695
893,46026,300,299.0,0.23062636
894,46255,229,228.0,0.11452147
895,46466,211,210.0,0.009977382
896,46779,313,312.0,0.0038770214
897,47004,225,224.0,0.15182988
898,47199,195,194.0,0.046915576
899,47422,223,222.0,0.0759394
900,47695,273,272.0,0.023525568
901,47892,197,196.0,0.006546506
902,48145,253,252.0,0.0049418714
903,48384,239,238.0,0.07618941
904,48599,215,214.0,0.0040575024
905,48863,264,263.0,0.08978626
906,49054,191,190.0,0.34210145
907,49374,320,319.0,0.0032545573
908,49621,247,246.0,0.002721285
909,49877,256,255.0,0.009068416
910,50167,290,289.0,0.22456405
911,50324,157,156.0,0.009852073
912,50511,187,186.0,0.006566697
913,50717,206,205.0,0.20306084
914,50906,189,188.0,0.006442814
915,51082,176,175.0,0.007685762
916,51251,169,168.0,0.008643072
917,51429,178,177.0,0.1314242
918,51586,157,156.0,0.0845948
919,51742,156,155.0,0.002142513
920,51888,146,145.0,0.017149368
921,52055,167,166.0,0.25893685
922,52255,200,199.0,0.011354476
923,52420,165,164.0,0.0017816555
924,52581,161,160.0,0.15674978
925,52760,179,178.0,0.051749744
926,52938,178,177.0,0.11611842
927,53132,194,193.0,0.005544086
928,53284,152,151.0,0.0070645753
929,53455,171,170.0,0.002061246
930,53612,157,156.0,0.006713218
931,53793,181,180.0,0.1168958
932,53967,174,173.0,0.00621969
933,54130,163,162.0,0.15013668
934,54279,149,148.0,0.01076387
935,54434,155,154.0,0.006132713
936,54600,166,165.0,0.0013139888
937,54804,204,203.0,0.005388163
938,54962,158,157.0,0.153032
939,55173,211,210.0,0.004764186
940,55388,215,214.0,0.20718633
941,55748,360,359.0,0.0037412364
942,56046,298,297.0,0.0051223203
943,56264,218,217.0,0.0026335418
944,56498,234,233.0,0.098693855
945,56758,260,259.0,0.003709637
946,57041,283,282.0,0.14258638
947,57273,232,231.0,0.13578704
948,57555,282,281.0,0.16072814
949,57827,272,271.0,0.01181601
950,58181,354,353.0,0.0052099726
951,58453,272,271.0,0.22308819
952,58705,252,251.0,0.0022278305
953,58920,215,214.0,0.21911806
954,59146,226,225.0,0.018430198
955,59340,194,193.0,0.0012489164
956,59606,266,265.0,0.13935444
957,59828,222,221.0,0.003205267
958,60153,325,324.0,0.0044239326
959,60303,150,149.0,0.0031140442
960,60471,168,167.0,0.13264576
961,60655,184,183.0,0.0023088027
962,60836,181,180.0,0.008636539
963,60998,162,161.0,0.018355934
964,61157,159,158.0,0.0017110055
965,61318,161,160.0,0.009888518
966,61475,157,156.0,0.0016747664
967,61647,172,171.0,0.002324572
968,61837,190,189.0,0.0034075738
969,61999,162,161.0,0.15181342
970,62149,150,149.0,0.107841484
971,62347,198,197.0,0.006339442
972,62519,172,171.0,0.002354205
973,62668,149,148.0,0.004689143
974,62820,152,151.0,0.004335321
975,62986,166,165.0,0.12588885
976,63131,145,144.0,0.2981042
977,63277,146,145.0,0.0039456706
978,63446,169,168.0,0.0023577064
979,63621,175,174.0,0.10527214
980,63767,146,145.0,0.0016899809
981,63915,148,147.0,0.13643605
982,64084,169,168.0,0.004930278
983,64250,166,165.0,0.16972141
984,64412,162,161.0,0.011878778
985,64583,171,170.0,0.124201655
986,64748,165,164.0,0.001905361
987,64908,160,159.0,0.10621946
988,65055,147,146.0,0.0058202203
989,65148,93,92.0,0.0049511036
990,65299,151,150.0,0.052641924
991,65438,139,138.0,0.3371203
992,65564,126,125.0,0.0037988243
993,65721,157,156.0,0.0059306184
994,65836,115,114.0,0.137032
995,65958,122,121.0,0.0009856203
996,65977,19,18.0,0.26990688
997,65989,12,11.0,0.016422145
998,66187,198,197.0,0.0024197535
999,66321,134,133.0,0.010303743
1000,66475,154,153.0,0.17570968
1001,66624,149,148.0,0.11127118
1002,66773,149,148.0,0.13373159
1003,66893,120,119.0,0.00097503833
1004,67046,153,152.0,0.0008260001
1005,67206,160,159.0,0.015111277
1006,67220,14,13.0,0.0118322745
1007,67339,119,118.0,0.50675523
1008,67471,132,131.0,0.0009271824
1009,67488,17,16.0,0.10929742
1010,67629,141,140.0,0.003619199
1011,67696,67,66.0,0.011179442
1012,67835,139,138.0,0.008917129
1013,67998,163,162.0,0.0037815226
1014,68127,129,128.0,0.001322995
1015,68278,151,150.0,0.04056405
1016,68425,147,146.0,0.0029588395
1017,68555,130,129.0,0.003399916
1018,68639,84,83.0,0.16927548
1019,68795,156,155.0,0.0144605
1020,68933,138,137.0,0.22686858
1021,69065,132,131.0,0.0073461835
1022,69136,71,70.0,0.30903885
1023,69259,123,122.0,0.00705726
1024,69333,74,73.0,0.1539967
1025,69468,135,134.0,0.0010990729
1026,69592,124,123.0,0.0051271063
1027,69719,127,126.0,0.0012197027
1028,69861,142,141.0,0.005111282
1029,70003,142,141.0,0.35000375
1030,70121,118,117.0,0.0036225533
1031,70250,129,128.0,0.37257978
1032,70379,129,128.0,0.24369982
1033,70517,138,137.0,0.002713631
1034,70633,116,115.0,0.0025675735
1035,70756,123,122.0,0.26924628
1036,70769,13,12.0,0.120596796
1037,70895,126,125.0,0.002313082
1038,71038,143,142.0,0.011581764
1039,71159,121,120.0,0.18801779
1040,71315,156,155.0,0.16320094
1041,71460,145,144.0,0.36335966
1042,71593,133,132.0,0.0010373242
1043,71765,172,171.0,0.16727167
1044,71894,129,128.0,0.0029789573
1045,72036,142,141.0,0.012062604
1046,72174,138,137.0,0.0086689405
1030,70131,131,130.0,0.005335669
1031,70147,16,15.0,0.001909357
1032,70300,153,152.0,0.004266738
1033,70437,137,136.0,0.07860409
1034,70573,136,135.0,0.0074622408
1035,70633,60,59.0,0.0128174955
1036,70785,152,151.0,0.002729693
1037,70911,126,125.0,0.007220677
1038,71057,146,145.0,0.16343647
1039,71187,130,129.0,0.003755444
1040,71354,167,166.0,0.00371887
1041,71505,151,150.0,0.0015764739
1042,71629,124,123.0,0.0015284858
1043,71717,88,87.0,0.0061693494
1044,71863,146,145.0,0.03156443
1045,72003,140,139.0,0.19856691
1046,72143,140,139.0,0.0005701518
1047,72278,135,134.0,0.1685936
1048,72409,131,130.0,0.007406618
1049,72554,145,144.0,0.038544044
1050,72686,132,131.0,0.19720174
1051,72812,126,125.0,0.0326869
1052,72829,17,16.0,0.028589604
1053,72946,117,116.0,0.0015831473
1054,73071,125,124.0,0.18146189
1055,73203,132,131.0,0.004917871
1056,73339,136,135.0,0.0029731705
1057,73478,139,138.0,0.004127232
1058,73614,136,135.0,0.024274988
1059,73747,133,132.0,0.0012729947
1060,73899,152,151.0,0.09579601
1061,74046,147,146.0,0.22875899
1062,74099,53,52.0,0.0016895477
1063,74173,74,73.0,0.34544456
1064,74317,144,143.0,0.11373825
1065,74458,141,140.0,0.18209015
1066,74610,152,151.0,0.14154015
1067,74798,188,187.0,0.13283738
1068,74927,129,128.0,0.012868885
1069,75043,116,115.0,0.396673
1070,75184,141,140.0,0.19947626
1071,75451,267,266.0,0.21563329
1072,75514,63,62.0,0.22256586
1073,75703,189,188.0,0.0017687974
1074,75727,24,23.0,0.20033763
1075,75938,211,210.0,0.00089377956
1076,76206,268,267.0,0.17787075
1077,76504,298,297.0,0.0055963756
1078,76775,271,270.0,0.012337219
1079,77006,231,230.0,0.0008540281
1080,77101,95,94.0,0.14860511
1081,77255,154,153.0,0.0018646745
1082,77487,232,231.0,0.015150365
1083,77665,178,177.0,0.003923808
1084,77760,95,94.0,0.0028999173
1085,77881,121,120.0,0.005813293
1086,77950,69,68.0,0.19440031
1087,78072,122,121.0,0.048942097
1088,78147,75,74.0,0.0030681654
1089,78531,384,383.0,0.07772785
1090,78567,36,35.0,0.22465453
1091,78698,131,130.0,0.0035366414
1092,78869,171,170.0,0.0067545874
1093,78934,65,64.0,0.14445588
1094,79004,70,69.0,0.21354222
1095,79240,236,235.0,0.06364137
1096,79460,220,219.0,0.0076481346
1097,79641,181,180.0,0.010805705
1098,79920,279,278.0,0.0020330702
1099,80005,85,84.0,0.014646486
1100,80177,172,171.0,0.003881619
1101,80386,209,208.0,0.0020468715
1102,80539,153,152.0,0.0036385073
1103,80619,80,79.0,0.0113279
1104,80680,61,60.0,0.00409519
1105,80756,76,75.0,0.21525773
1106,80938,182,181.0,0.0010967862
1107,81117,179,178.0,0.21363726
1108,81255,138,137.0,0.0010416757
1109,81426,171,170.0,0.026190976
1110,81623,197,196.0,0.0020885442
1111,81743,120,119.0,0.12509908
1112,81945,202,201.0,0.22723767
1113,82136,191,190.0,0.0014049745
1114,82234,98,97.0,0.0029432294
1115,82384,150,149.0,0.27033114
1116,82606,222,221.0,0.0026728231
1117,82758,152,151.0,0.07849224
1118,82785,27,26.0,0.0067679984
1119,82979,194,193.0,0.0018356994
1120,83137,158,157.0,0.0005137823
1121,83293,156,155.0,0.0078118537
1122,83347,54,53.0,0.26533556
1123,83496,149,148.0,0.006540184
1124,83635,139,138.0,0.011978469
1125,83827,192,191.0,0.0015833792
1126,83856,29,28.0,0.0058004367
1127,84034,178,177.0,0.16782981
1128,84151,117,116.0,0.018869901
1129,84283,132,131.0,0.0014118461
1130,84422,139,138.0,0.00078190124
1131,84447,25,24.0,0.21694785
1132,84560,113,112.0,0.20369361
1133,84699,139,138.0,0.00070260244
1134,84828,129,128.0,0.0036915028
1135,84935,107,106.0,0.0021925266
1136,84950,15,14.0,0.46855092
1137,84981,31,30.0,0.107165486
1138,85092,111,110.0,0.24018067
1139,85147,55,54.0,0.02954878
1140,85162,15,14.0,0.008094159
1141,85319,157,156.0,0.0008858499
1142,85472,153,152.0,0.0005448632
1143,85651,179,178.0,0.0018531262
1144,85672,21,20.0,0.0028401609
1145,85764,92,91.0,0.0014858603
1146,85840,76,75.0,0.0013315404
1147,85895,55,54.0,0.0026443251
1148,86006,111,110.0,0.27113354
1149,86099,93,92.0,0.25970066
1150,86175,76,75.0,0.24232356
1151,86352,177,176.0,0.0016497031
1152,86415,63,62.0,0.31940326
1153,86478,63,62.0,0.0018221543
1154,86580,102,101.0,0.22538069
1155,86759,179,178.0,0.0017297429
1156,86804,45,44.0,0.0008241138
1157,86847,43,42.0,0.2573972
1158,87191,344,343.0,0.025503177
1159,87400,209,208.0,0.001725541
1160,87428,28,27.0,0.37249032
1161,87597,169,168.0,0.0017129193
1162,87646,49,48.0,0.0030177976
1163,87757,111,110.0,0.24188095
1164,87970,213,212.0,0.006966404
1165,88041,71,70.0,0.0030663577
1166,88102,61,60.0,0.25135642
1167,88132,30,29.0,0.18839616
1168,88259,127,126.0,0.1581256
1169,88313,54,53.0,0.006796954
1170,88394,81,80.0,0.0031641447
1171,88438,44,43.0,0.23234673
1172,88598,160,159.0,0.005697633
1173,88630,32,31.0,0.2701667
1174,88734,104,103.0,0.11581778
1175,88839,105,104.0,0.003137998
1176,88881,42,41.0,0.0013033322
1177,89102,221,220.0,0.030306855
1178,89162,60,59.0,0.0024432975
1179,89318,156,155.0,0.0020357408
1180,89380,62,61.0,0.0019373699
1181,89673,293,292.0,0.010675024
1182,89753,80,79.0,0.002675119
1183,89766,13,12.0,0.0051001622
1184,89833,67,66.0,0.0026225112
1185,89949,116,115.0,0.0049314355
1186,90086,137,136.0,0.0042545507
1187,90125,39,38.0,0.00207524
1188,90155,30,29.0,0.0028029883
1189,90232,77,76.0,0.25500938
1190,90260,28,27.0,0.015820468
1191,90288,28,27.0,0.017202519
1192,90377,89,88.0,0.002133633
1193,90404,27,26.0,0.012165455
1194,90439,35,34.0,0.0018931122
1195,90482,43,42.0,0.011778321
1196,90578,96,95.0,0.005436804
1197,90633,55,54.0,0.33896363
1198,90699,66,65.0,0.011134515
1199,90778,79,78.0,0.2683086
1200,90861,83,82.0,0.0035699885
1201,90893,32,31.0,0.0010560863
1202,90931,38,37.0,0.2608128
1203,90996,65,64.0,0.007116939
1204,91032,36,35.0,0.23337823
1205,91072,40,39.0,0.21236958
1206,91129,57,56.0,0.0019609274
1207,91162,33,32.0,0.003867064
1208,91199,37,36.0,0.0010071706
1209,91231,32,31.0,0.006254267
1210,91281,50,49.0,0.0009048754
1211,91307,26,25.0,0.0012732559
1212,91342,35,34.0,0.0034018143
1213,91389,47,46.0,0.0037806993
1214,91498,109,108.0,0.2544179
1215,91571,73,72.0,0.017340243
1216,91609,38,37.0,0.011996627
1217,91635,26,25.0,0.007817169
1218,91698,63,62.0,0.0025339094
1219,91725,27,26.0,0.24854578
1220,91795,70,69.0,0.008229228
1221,91839,44,43.0,0.010794618
1222,91884,45,44.0,0.014915547
1223,91927,43,42.0,0.0011021702
1224,91958,31,30.0,0.006967878
1225,92019,61,60.0,0.0077643553
1226,92056,37,36.0,0.0007198958
1227,92183,127,126.0,0.24479854
1228,92217,34,33.0,0.28051507
1229,92281,64,63.0,0.07063052
1230,92398,117,116.0,0.0018232926
1231,92431,33,32.0,0.0021387737
1232,92476,45,44.0,0.0015257334
1233,92559,83,82.0,0.012364238
1234,92683,124,123.0,0.0029388308
1235,92731,48,47.0,0.26811382
1236,92752,21,20.0,0.10057735
1237,92789,37,36.0,0.21984336
1238,92826,37,36.0,0.0151626505
1239,92880,54,53.0,0.001523711
1240,92918,38,37.0,0.0018242428
1241,93000,82,81.0,0.20594917
1242,93040,40,39.0,0.002310024
1243,93157,117,116.0,0.00447306
1244,93205,48,47.0,0.0036037122
1245,93249,44,43.0,0.20019293
1246,93289,40,39.0,0.0025565617
1247,93479,190,189.0,0.22609672
1248,93586,107,106.0,0.0010843046
1249,93624,38,37.0,0.23517622
1250,93705,81,80.0,0.020050952
1251,93739,34,33.0,0.0011991392
1252,93800,61,60.0,0.0025633753
1253,93839,39,38.0,0.002560484
1254,93907,68,67.0,0.0009662481
1255,93960,53,52.0,0.0050040884
1256,94030,70,69.0,0.0025404156
1257,94100,70,69.0,0.00060610974
1258,94244,144,143.0,0.24622156
1259,94267,23,22.0,0.0033499692
1260,94330,63,62.0,0.004039931
1261,94374,44,43.0,0.003718486
1262,94414,40,39.0,0.2201057
1263,94445,31,30.0,0.0022882156
1264,94477,32,31.0,0.26542753
1265,94531,54,53.0,0.4716776
1266,94563,32,31.0,0.10230705
1267,94574,11,10.0,0.0023319987
1268,94627,53,52.0,0.013140875
1269,94650,23,22.0,0.0026078054
1270,94726,76,75.0,0.0046672914
1271,94774,48,47.0,0.0013307788
1272,94797,23,22.0,0.012141447
1273,94865,68,67.0,0.099399604
1274,94899,34,33.0,0.19468087
1275,94934,35,34.0,0.17389038
1276,94968,34,33.0,0.0073231203
1277,95141,173,172.0,0.0015298346
1278,95290,149,148.0,0.21244721
1279,95367,77,76.0,0.004331857
1280,95507,140,139.0,0.003338552
1281,95607,100,99.0,0.007369878
1282,95767,160,159.0,0.031235252
1283,95858,91,90.0,0.0017812216
1284,95937,79,78.0,0.2435206
1285,95951,14,13.0,0.014988019
1286,96125,174,173.0,0.117732175
1287,96173,48,47.0,0.024057578
1288,96355,182,181.0,0.0039632083
1289,96518,163,162.0,0.024572868
1290,96664,146,145.0,0.030583814
1291,96722,58,57.0,0.026499677
1292,96780,58,57.0,0.25759763
1293,96949,169,168.0,0.012937473
1294,97099,150,149.0,0.22144128
1295,97237,138,137.0,0.26654446
1296,97414,177,176.0,0.24278629
1297,97431,17,16.0,0.0064864154
1298,97602,171,170.0,0.00394579
1299,97658,56,55.0,0.0025582523
1300,97811,153,152.0,0.01955067
1301,97868,57,56.0,0.005907651
1302,98035,167,166.0,0.00095602777
1303,98197,162,161.0,0.2319731
1304,98277,80,79.0,0.25325564
1305,98332,55,54.0,0.0010950123
1306,98514,182,181.0,0.00034080967
1307,98696,182,181.0,0.004093906
1308,98964,268,267.0,0.0032673653
1309,99074,110,109.0,0.26737514
1310,99205,131,130.0,0.018434586
1311,99256,51,50.0,0.001049933
1312,99387,131,130.0,0.0014131677
1313,99549,162,161.0,0.0025511319
1314,99702,153,152.0,0.0017066842
1315,99760,58,57.0,0.36804152
1316,99819,59,58.0,0.18880627
1317,99919,100,99.0,0.015178064
1318,99944,25,24.0,0.0014345606
1319,100120,176,175.0,0.00943724
1320,100252,132,131.0,0.28853995
1321,100316,64,63.0,0.00094262837
1322,100374,58,57.0,0.0023481483
1323,100481,107,106.0,0.26496473
1324,100563,82,81.0,0.0034361538
1325,100603,40,39.0,0.0009778524
1326,100641,38,37.0,0.006176316
1327,100691,50,49.0,0.0036389937
1328,100875,184,183.0,0.0047942647
1329,100912,37,36.0,0.26748067
1330,100926,14,13.0,0.00411939
1331,101066,140,139.0,0.0026308072
1332,101096,30,29.0,0.0006209164
1333,101170,74,73.0,0.0027932967
1334,101202,32,31.0,0.26222053
1335,101222,20,19.0,0.002171598
1336,101281,59,58.0,0.28778717
1337,101371,90,89.0,0.35372517
1338,101423,52,51.0,0.0014609032
1339,101553,130,129.0,0.010494976
1340,101628,75,74.0,0.0021150105
1341,101642,14,13.0,0.0014232636
1342,101660,18,17.0,0.13062218
1343,101683,23,22.0,0.006391414
1344,101733,50,49.0,0.2769513
1345,101756,23,22.0,0.003910971
1346,101794,38,37.0,0.22970739
1347,101813,19,18.0,0.0039753662
1348,101905,92,91.0,0.0020632502
1349,101943,38,37.0,0.26628503
1350,101959,16,15.0,0.0077539207
1351,102056,97,96.0,0.14988509
1352,102088,32,31.0,0.012671312
1353,102141,53,52.0,0.0010287103
1354,102156,15,14.0,0.0036885443
1355,102221,65,64.0,0.0018635918
1356,102238,17,16.0,0.00080632546
1357,102278,40,39.0,0.0024010304
1358,102349,71,70.0,0.02590805
1359,102365,16,15.0,0.0023417296
1360,102461,96,95.0,0.29212186
1361,102521,60,59.0,0.25665987
1362,102622,101,100.0,0.0010770214
1363,102656,34,33.0,0.0030271132
1364,102721,65,64.0,0.001165129
1365,102772,51,50.0,0.004617204
1366,102806,34,33.0,0.013754848
1367,102838,32,31.0,0.0014923147
1368,102990,152,151.0,0.0028099753
1369,103048,58,57.0,0.26555997
1370,103085,37,36.0,0.27578056
1371,103132,47,46.0,0.27475882
1372,103213,81,80.0,0.25703305
1373,103277,64,63.0,0.26113558
1374,103333,56,55.0,0.0013929293
1375,103411,78,77.0,0.0015579924
1376,103467,56,55.0,0.26543015
1377,103504,37,36.0,0.23562546
1378,103595,91,90.0,0.008122317
1379,103632,37,36.0,0.0087538175
1380,103643,11,10.0,0.0073550707
1381,103677,34,33.0,0.0014224015
1382,103731,54,53.0,0.10569764
1383,103763,32,31.0,0.27965578
1384,103799,36,35.0,0.0017560411
1385,103834,35,34.0,0.0019026122
1386,103894,60,59.0,0.0020864736
1387,103940,46,45.0,0.016492642
1388,103958,18,17.0,0.0052296664
1389,103974,16,15.0,0.00784851
1390,103987,13,12.0,0.29158688
1391,104088,101,100.0,0.0025295909
1392,104108,20,19.0,0.004096154
1393,104157,49,48.0,0.25160226
1394,104175,18,17.0,0.006283327
1395,104328,153,152.0,0.26126754
1396,104346,18,17.0,0.20269719
1397,104485,139,138.0,0.30266267
1398,104619,134,133.0,0.0095797395
1399,104667,48,47.0,0.0029636396
1400,104701,34,33.0,0.012907408
1401,104754,53,52.0,0.0008193714
1402,104770,16,15.0,0.002822874
1403,104833,63,62.0,0.0017181861
1404,104867,34,33.0,0.0006803204
1405,104907,40,39.0,0.019984148
1406,104932,25,24.0,0.00387145
1407,104950,18,17.0,0.002589446
1408,104989,39,38.0,0.0017195051
1409,105023,34,33.0,0.028590102
1410,105061,38,37.0,0.0030475054
1411,105164,103,102.0,0.0025730608
1412,105302,138,137.0,0.019617641
1413,105434,132,131.0,0.04398345
1414,105469,35,34.0,0.0012517786
1415,105481,12,11.0,0.0024211542
1416,105532,51,50.0,0.002079682
1417,105542,10,9.0,0.032241512
1418,105564,22,21.0,0.0033936813
1419,105595,31,30.0,0.0011506168
1420,105613,18,17.0,0.296002
1421,105754,141,140.0,0.0007839974
1422,105886,132,131.0,0.005188819
1423,105979,93,92.0,0.007900401
1424,106089,110,109.0,0.17698565
1425,106114,25,24.0,0.84934926
1426,106137,23,22.0,0.0022931825
1427,106233,96,95.0,0.0013605169
1428,106248,15,14.0,0.06867461
1429,106355,107,106.0,0.01010282
1430,106501,146,145.0,0.0022904007
1431,106558,57,56.0,0.15159574
1432,106595,37,36.0,0.00155954
1433,106623,28,27.0,0.06532514
1434,106718,95,94.0,0.0022398517
1435,106767,49,48.0,0.0032253233
1436,106797,30,29.0,0.009674568
1437,106862,65,64.0,0.009633203
1438,106894,32,31.0,0.013098786
1439,106946,52,51.0,0.18990466
1440,107063,117,116.0,0.29277706
1441,107161,98,97.0,0.0063521434
1442,107184,23,22.0,0.0044958717
1443,107329,145,144.0,0.007078292
1444,107414,85,84.0,0.0019711033
1445,107442,28,27.0,0.26354906
1446,107494,52,51.0,0.027694307
1447,107618,124,123.0,0.0037502106
1448,107647,29,28.0,0.011369373
1449,107769,122,121.0,0.0022600447
1450,107783,14,13.0,0.00077461905
1451,107808,25,24.0,0.0036225799
1452,107928,120,119.0,0.0009776553
1453,107957,29,28.0,0.001017536
1454,107975,18,17.0,0.004319436
1455,108005,30,29.0,0.30621457
1456,108064,59,58.0,0.28271174
1457,108129,65,64.0,0.0063286964
1458,108213,84,83.0,0.0037533678
1459,108336,123,122.0,0.005050782
1460,108358,22,21.0,0.010709049
1461,108376,18,17.0,0.007982186
1462,108409,33,32.0,0.002471017
1463,108455,46,45.0,0.09234625
1464,108560,105,104.0,0.004616962
1465,108685,125,124.0,0.0023352276
1466,108723,38,37.0,0.0010424461
1467,108850,127,126.0,0.2823231
1468,108966,116,115.0,0.001446526
1469,109095,129,128.0,0.31454292
1470,109112,17,16.0,0.2820723
1471,109146,34,33.0,0.009175766
1472,109175,29,28.0,0.0062685087
1473,109239,64,63.0,0.27400637
1474,109265,26,25.0,0.28346542
1475,109378,113,112.0,0.0017981457
1476,109391,13,12.0,0.0048733614
1477,109449,58,57.0,0.30257982
1478,109507,58,57.0,0.0014250029
1479,109611,104,103.0,0.0028870194
1480,109644,33,32.0,0.00084007316
1481,109656,12,11.0,0.0006977195
1482,109754,98,97.0,0.0846275
1483,109871,117,116.0,0.53964764
1484,109922,51,50.0,0.263846
1485,109992,70,69.0,0.0022270149
1486,110118,126,125.0,0.004549369
1487,110149,31,30.0,0.5430722
1488,110203,54,53.0,0.023539195
1489,110326,123,122.0,0.014622671
1490,110379,53,52.0,0.0012950439
1491,110480,101,100.0,0.43924674
1492,110550,70,69.0,0.009073742
1493,110614,64,63.0,0.0103068985
1494,110636,22,21.0,0.001466848
1495,110799,163,162.0,0.30473924
1496,110830,31,30.0,0.0017351138
1497,110865,35,34.0,0.29361716
1498,110987,122,121.0,0.0034360038
1499,111086,99,98.0,0.33019775
1500,111119,33,32.0,0.0032411045
1501,111205,86,85.0,0.0006966053
1502,111216,11,10.0,0.0013663911
1503,111239,23,22.0,0.28770095
1504,111284,45,44.0,0.0036034123
1505,111369,85,84.0,0.0084234085
1506,111403,34,33.0,0.010935827
1507,111452,49,48.0,0.0022215687
1508,111473,21,20.0,0.28396463
1509,111510,37,36.0,0.29954162
1510,111606,96,95.0,0.0128545575
1511,111653,47,46.0,0.0014693666
1512,111690,37,36.0,0.0070485286
1513,111784,94,93.0,0.007661216
1514,111855,71,70.0,0.021899452
1515,112009,154,153.0,0.031132266
1516,112043,34,33.0,0.0008134003
1517,112175,132,131.0,0.00047763242
1518,112208,33,32.0,0.001895375
1519,112228,20,19.0,0.009193548
1520,112283,55,54.0,0.0013041436
1521,112362,79,78.0,0.0017161282
1522,112448,86,85.0,0.0028793172
1523,112549,101,100.0,0.28155148
1524,112613,64,63.0,0.0027980031
1525,112655,42,41.0,0.0014246897
1526,112683,28,27.0,0.0013356084
1527,112710,27,26.0,0.0005442675
1528,112721,11,10.0,0.31241903
1529,112759,38,37.0,0.2892596
1530,112879,120,119.0,0.0006538279
1531,112959,80,79.0,0.0038298494
1532,112979,20,19.0,0.001817249
1533,112993,14,13.0,0.0031654339
1534,113004,11,10.0,0.004961886
1535,113028,24,23.0,0.002523419
1536,113083,55,54.0,0.037654594
1537,113170,87,86.0,0.307756
1538,113253,83,82.0,0.0009814776
1539,113288,35,34.0,0.47152683
1540,113425,137,136.0,0.0025918914
1541,113519,94,93.0,0.0008999765
1542,113557,38,37.0,0.0019201399
1543,113624,67,66.0,0.5078109
1544,113736,112,111.0,0.0020925892
1545,113771,35,34.0,0.0021394845
1546,113931,160,159.0,0.002961168
1547,113942,11,10.0,0.0013024486
1548,114107,165,164.0,0.30518848
1549,114175,68,67.0,0.00090914813
1550,114363,188,187.0,0.18845215
1551,114428,65,64.0,0.0055606193
1552,114552,124,123.0,0.0019571693
1553,114822,270,269.0,0.0132552385
1554,114871,49,48.0,0.26726907
1555,114899,28,27.0,0.0010205669
1556,114977,78,77.0,0.0019237306
1557,115237,260,259.0,0.0018170817
1558,115252,15,14.0,0.0025028014
1559,115325,73,72.0,0.0019209967
1560,115423,98,97.0,0.0006957633
1561,115495,72,71.0,0.0012066243
1562,115566,71,70.0,0.4188928
1563,115698,132,131.0,0.0023337214
1564,115749,51,50.0,0.0060857763
1565,115786,37,36.0,0.0028488473
1566,115821,35,34.0,0.0012222427
1567,115973,152,151.0,0.33363956
1568,116021,48,47.0,0.00045635103
1569,116079,58,57.0,0.0015718536
1570,116117,38,37.0,0.0018351324
1571,116152,35,34.0,0.0026077374
1572,116190,38,37.0,0.31855157
1573,116258,68,67.0,0.000834988
1574,116304,46,45.0,0.31105104
1575,116337,33,32.0,0.0013008974
1576,116373,36,35.0,0.59612453
1577,116411,38,37.0,0.34155294
1578,116454,43,42.0,0.0017196822
1579,116484,30,29.0,0.29847395
1580,116519,35,34.0,0.0011234905
1581,116550,31,30.0,0.00096610317
1582,116586,36,35.0,0.004586893
1583,116717,131,130.0,0.0024937633
1584,116736,19,18.0,0.30995417
1585,116807,71,70.0,0.33700505
1586,116846,39,38.0,0.001741346
1587,116876,30,29.0,0.0018001302
1588,116899,23,22.0,0.0010312446
1589,116936,37,36.0,0.0017539862
1590,116947,11,10.0,0.0231954
1591,116984,37,36.0,0.0007753112
1592,117000,16,15.0,0.017230047
1593,117046,46,45.0,0.0017999907
