#Episode,#Frame,#Epsode Timesteps,Total episode score,Last Mean Batch Loss
494,34213,106,105.0,27.909263931512832
495,34332,119,118.0,34.60437888860702
496,34530,198,197.0,36.134318407773975
497,34713,183,182.0,32.71557357549668
498,35343,630,629.0,30.254116683602334
499,35512,169,168.0,46.75808636903763
500,35652,140,139.0,41.40958801746368
501,35760,108,107.0,22.50817029595375
502,35932,172,171.0,58.91427399635315
503,36134,202,201.0,35.03973506867886
504,36378,244,243.0,52.9242262673378
505,36768,390,389.0,37.654608772993086
506,37016,248,247.0,55.05237387776375
507,37208,192,191.0,42.5452377307415
508,37523,315,314.0,52.39702035903931
509,37787,264,263.0,55.2895180606842
510,37925,138,137.0,30.007611945271492
511,38482,557,556.0,61.18353000164032
512,38857,375,374.0,50.1622372674942
513,39989,1132,1131.0,59.83794981598854
514,41836,1847,1846.0,43.03459991335869
515,41881,45,44.0,8.423228094577789
516,42101,220,219.0,34.04655192375183
517,42354,253,252.0,40.64407872259617
518,42449,95,94.0,17.898768150806426
519,43880,1431,1430.0,42.42017773628235
520,45823,1943,1942.0,44.485814626216886
521,45889,66,65.0,20.957616918087005
522,46194,305,304.0,40.184904410243035
523,46531,337,336.0,40.3507316070795
524,47081,550,549.0,48.44172530412674
525,47589,508,507.0,36.5890333455801
526,47698,109,108.0,27.326547142267227
527,47797,99,98.0,23.177184085845948
528,48297,500,499.0,56.3078702378273
529,48732,435,434.0,40.594459431171416
530,48839,107,106.0,27.77556684732437
531,48946,107,106.0,15.708490595817565
532,49472,526,525.0,68.05567281126976
