EPISODE,TOTAL FRAMES,FRAME,STATE,EPSILON,ACTION,REWARD,Q_MAX,MEAN REWARD,Last Batch Loss Mean
330,8419,57,explore,0.692199999999882,1,56.0,[[ 7.8013935 20.295727 ]],31.85,2.454963285923004
331,8438,19,explore,0.6904899999998814,1,18.0,[[14.093579 26.751732]],32.2,0.6132787251472473
332,8469,31,explore,0.6876999999998803,0,30.0,[[53.40877 56.29887]],32.25,0.8963601565361023
333,8493,24,explore,0.6855399999998795,0,23.0,[[48.36941  56.166252]],32.47,1.1732165038585662
334,8535,42,explore,0.681759999999878,0,41.0,[[ 0.7505981 11.600927 ]],32.39,2.386481076478958
335,8585,50,explore,0.6772599999998763,1,49.0,[[-8.927565  -5.5818853]],32.66,2.623660687208176
336,8600,15,explore,0.6759099999998758,0,15.0,[[60.60794 54.7054 ]],33.02,1.081413779258728
336,8607,22,explore,0.6752799999998755,1,21.0,[[60.60794 54.7054 ]],33.02,1.3537678122520447
337,8623,16,explore,0.673839999999875,0,15.0,[[63.2961   53.905495]],33.09,0.5982210421562195
338,8730,107,explore,0.6642099999998713,1,106.0,[[ 3.645093 13.412263]],33.07,5.5120555019378665
339,8769,39,explore,0.66069999999987,0,38.0,[[-5.1759663 -8.204344 ]],33.7,1.4095683044195175
340,8800,31,explore,0.6579099999998689,1,31.0,[[60.12155 61.20307]],33.7,1.4774621474742888
340,8840,71,explore,0.6543099999998675,1,70.0,[[14.840406 29.741615]],33.7,3.668809452056885
341,8904,64,explore,0.6485499999998653,1,63.0,[[ 5.382093 16.878452]],34.3,2.7143857032060623
342,8969,65,explore,0.642699999999863,1,64.0,[[62.07946  61.809025]],34.76,3.3072371089458468
343,9000,31,explore,0.639909999999862,1,31.0,[[35.89432 59.41925]],35.25,1.0203564620018006
343,9006,37,explore,0.6393699999998618,0,36.0,[[ 1.488488 10.85692 ]],35.25,1.2431709027290345
344,9039,33,explore,0.6363999999998606,1,32.0,[[ 4.5542107 17.579872 ]],35.33,2.2295241713523866
345,9083,44,explore,0.6324399999998591,0,43.0,[[ 7.685464 26.352695]],35.13,3.254829479455948
346,9103,20,explore,0.6306399999998584,1,19.0,[[10.05722  21.122559]],35.44,1.1407851958274842
347,9158,55,explore,0.6256899999998565,1,54.0,[[26.618555 42.036217]],35.38,2.8497546243667604
348,9187,29,explore,0.6230799999998555,0,28.0,[[31.845613 16.280737]],35.59,1.9628086543083192
349,9200,13,explore,0.6219099999998551,1,13.0,[[27.315819 51.31877 ]],35.71,0.3606340980529785
349,9205,18,explore,0.6214599999998549,1,17.0,[[27.315819 51.31877 ]],35.71,0.579877097606659
350,9377,172,explore,0.605979999999849,0,171.0,[[55.131897 68.756096]],35.74,10.635122522115708
351,9400,23,explore,0.6039099999998482,0,23.0,[[69.00475 68.84333]],37.23,1.4910825443267823
351,9479,102,explore,0.5967999999998455,1,101.0,[[12.227424  3.017005]],37.23,5.250643054842949
352,9518,39,explore,0.5932899999998441,0,38.0,[[24.996653  9.036535]],37.93,2.6316098725795745
353,9537,19,explore,0.5915799999998435,0,18.0,[[62.2568 51.4391]],38.2,1.5123928940296174
354,9600,63,explore,0.5859099999998413,0,63.0,[[71.90612  60.650845]],38.12,3.8723757112026216
354,9670,133,explore,0.5796099999998389,0,132.0,[[69.30998  59.700306]],38.12,8.932318124771118
355,9687,17,explore,0.5780799999998383,0,16.0,[[9.645297   0.02588987]],39.32,1.1830741667747497
356,9800,113,explore,0.5679099999998344,1,113.0,[[50.253994 73.8345  ]],39.37,8.647380573153496
356,9801,114,explore,0.5678199999998343,1,113.0,[[50.253994 73.8345  ]],39.37,8.72625380218029
357,9994,193,explore,0.5504499999998277,1,192.0,[[43.991856 68.22234 ]],40.39,12.668819283246995
358,10000,6,explore,0.5499099999998275,0,6.0,[[73.49362  72.237045]],42.22,0.4568345546722412
358,10022,28,explore,0.5479299999998267,0,27.0,[[38.295586 60.820145]],42.22,3.031475296020508
359,10143,121,explore,0.5370399999998225,1,120.0,[[67.87007 69.94364]],42.28,8.259531549215318
360,10200,57,explore,0.5319099999998206,0,57.0,[[75.55154  68.431145]],43.25,4.32426643371582
360,10216,73,explore,0.53046999999982,0,72.0,[[44.66414  30.324554]],43.25,5.204394114017487
361,10291,75,explore,0.5237199999998174,1,74.0,[[16.276436   1.2106105]],43.8,5.1601719892024995
362,10329,38,explore,0.5202999999998161,0,37.0,[[ 2.1991928 -1.741187 ]],43.89,2.777514135837555
363,10390,61,explore,0.514809999999814,0,60.0,[[32.38768  12.563582]],43.96,4.609558786153793
364,10400,10,explore,0.5139099999998137,1,10.0,[[78.580414 83.27174 ]],44.38,1.332424430847168
364,10517,127,explore,0.5033799999998096,0,126.0,[[86.072105 74.11405 ]],44.38,11.526132094860078
365,10538,21,explore,0.5014899999998089,1,20.0,[[-7.69036     0.13459873]],45.49,2.3761228573322297
366,10600,62,explore,0.49590999999980934,0,62.0,[[82.37074 80.11771]],45.46,8.78395613193512
366,10625,87,explore,0.49365999999980986,1,86.0,[[-2.7955673 -1.7264904]],45.46,11.312301660776138
367,10670,45,explore,0.4896099999998108,1,44.0,[[40.539692 63.228912]],45.72,3.659893988370895
368,10706,36,explore,0.48636999999981156,0,35.0,[[ 3.2393937 13.872282 ]],45.6,2.7249939429759977
369,10781,75,explore,0.47961999999981314,1,74.0,[[44.63439 70.27473]],45.78,5.894328346252442
370,10800,19,explore,0.47790999999981354,0,19.0,[[78.5463   86.983315]],46.35,1.4958300411701202
370,10835,54,explore,0.4747599999998143,0,53.0,[[-8.3273945  1.1680572]],46.35,4.350172820091248
371,10901,66,explore,0.46881999999981566,1,65.0,[[19.757061 51.174175]],46.69,7.0760507643222805
372,10919,18,explore,0.46719999999981604,1,17.0,[[17.008469 42.912468]],46.7,2.396403776407242
373,11000,81,explore,0.45990999999981774,0,81.0,[[85.58114 84.99121]],46.74,6.413176991939545
373,11041,122,explore,0.4562199999998186,1,121.0,[[69.0554  79.27273]],46.74,9.59209297299385
374,11185,144,explore,0.44325999999982163,1,143.0,[[28.445593 65.56052 ]],47.48,14.235066341161728
375,11200,15,explore,0.44190999999982195,1,15.0,[[70.95093 85.64732]],48.38,1.577474013566971
375,11293,108,explore,0.4335399999998239,1,107.0,[[83.37915 82.58959]],48.38,5.466185208559036
376,11327,34,explore,0.4304799999998246,1,33.0,[[ 1.0890827 10.894662 ]],49.32,3.830223009586334
377,11400,73,explore,0.42390999999982615,0,73.0,[[30.97604 48.84846]],49.56,13.186968259811401
377,11427,100,explore,0.4214799999998267,0,99.0,[[97.65948 88.34947]],49.56,16.859518488645552
378,11450,23,explore,0.4194099999998272,0,22.0,[[21.385712  3.250901]],50.34,3.3629111433029175
379,11483,33,explore,0.4164399999998279,1,32.0,[[ 8.196491 32.628487]],50.02,4.184285712242127
380,11516,33,explore,0.4134699999998286,1,32.0,[[ 7.913002 27.426615]],50.09,3.760008270740509
381,11600,84,explore,0.40590999999983035,1,84.0,[[91.68831 95.70719]],49.65,7.208254588842392
381,11639,123,explore,0.40239999999983117,0,122.0,[[ 7.407789  -2.5108347]],49.65,11.683341008424758
382,11761,122,explore,0.39141999999983373,0,121.0,[[100.15606   86.400635]],50.42,15.453610686063767
383,11779,18,explore,0.3897999999998341,0,17.0,[[ 7.3576994 -1.0671805]],51.42,2.518227617740631
384,11800,21,explore,0.38790999999983455,0,21.0,[[97.13489 97.04799]],51.2,2.6279137396812438
384,11828,49,explore,0.38538999999983514,1,48.0,[[ 0.8363065 11.277657 ]],51.2,5.716129302978516
385,11860,32,explore,0.3825099999998358,1,31.0,[[ 7.523386 27.209013]],51.59,5.064726152420044
386,11982,122,explore,0.3715299999998384,1,121.0,[[30.780859 74.77918 ]],51.78,16.255921800136566
387,12000,18,explore,0.36990999999983876,1,18.0,[[22.043442 58.108074]],52.69,2.9623346161842345
387,12003,21,explore,0.3696399999998388,1,20.0,[[13.73503  45.238075]],52.69,3.43622930765152
388,12082,79,explore,0.3625299999998405,1,78.0,[[87.251045 63.47784 ]],52.62,13.46326665878296
389,12130,48,explore,0.3582099999998415,1,47.0,[[37.43126 81.5306 ]],53.3,6.078129070997238
390,12200,70,explore,0.35190999999984296,0,70.0,[[100.14841  97.36486]],53.64,9.046503553390503
390,12233,103,explore,0.34893999999984365,1,102.0,[[60.866295 78.64639 ]],53.64,15.013854429721832
391,12274,41,explore,0.3452499999998445,0,40.0,[[ 5.956108 30.279245]],53.97,6.250130504369736
392,12322,48,explore,0.3409299999998455,1,47.0,[[23.589142 58.04611 ]],53.96,6.774318218231201
393,12400,78,explore,0.33390999999984716,0,78.0,[[97.947266 98.84405 ]],54.32,7.497090534567833
393,12513,191,explore,0.32373999999984954,0,190.0,[[101.85413 103.06874]],54.32,23.916899509429932
394,12550,37,explore,0.3204099999998503,0,36.0,[[94.87207 70.96676]],55.57,7.945371717214584
395,12600,50,explore,0.31590999999985137,0,50.0,[[99.740776 97.22943 ]],55.19,6.0286835050582885
395,12616,66,explore,0.3144699999998517,1,65.0,[[16.716976 49.362614]],55.19,6.735167098045349
396,12643,27,explore,0.31203999999985227,0,26.0,[[-4.057149 23.072716]],55.31,4.394398057460785
397,12760,117,explore,0.3015099999998547,1,116.0,[[44.742424 80.92846 ]],55.29,18.439970591068267
398,12800,40,explore,0.29790999999985557,1,40.0,[[94.600525 98.642654]],56.3,5.868396792411804
398,12898,138,explore,0.2890899999998576,1,137.0,[[43.883133 83.9404  ]],56.3,20.59032440304756
399,12960,62,explore,0.28350999999985893,1,61.0,[[79.84359 92.33404]],57.5,10.613157894611359
400,13000,40,explore,0.27990999999985977,1,40.0,[[104.6968   104.903824]],57.5,4.538769068717957
400,13009,49,explore,0.27909999999985996,0,48.0,[[34.105923   5.8220572]],57.5,6.481023662090301
401,13105,96,explore,0.270459999999862,1,95.0,[[24.849245 60.790146]],57.74,14.642813585400582
402,13185,80,explore,0.26325999999986366,0,79.0,[[93.78185  64.175026]],58.28,10.4996621966362
403,13200,15,explore,0.261909999999864,0,15.0,[[103.00447   87.728966]],57.86,1.6373680543899536
403,13259,74,explore,0.2565999999998652,1,73.0,[[78.73845  25.784403]],57.86,9.831405811309814
404,13395,136,explore,0.24435999999986632,0,135.0,[[86.524216 56.603767]],58.42,22.920071411132813
405,13400,5,explore,0.2439099999998663,0,5.0,[[104.00348 103.78597]],59.48,0.20254386186599732
405,13475,80,explore,0.23715999999986578,0,79.0,[[102.63492  88.09702]],59.48,15.04342487335205
406,13600,125,explore,0.22590999999986494,0,125.0,[[98.98883 89.82771]],59.82,26.56943124294281
406,13610,135,explore,0.22500999999986487,1,134.0,[[103.10791 109.3066 ]],59.82,27.450133631229402
407,13800,190,explore,0.2079099999998636,1,190.0,[[108.1564  110.22175]],61.05,37.28403448581695
407,13813,203,explore,0.2067399999998635,0,202.0,[[103.43943 100.01569]],61.05,38.811662764549254
408,14000,187,explore,0.18990999999986224,1,187.0,[[ 87.1219  103.06771]],62.97,23.472678492069246
408,14017,204,explore,0.18837999999986213,1,203.0,[[111.73651 109.84479]],62.97,25.701967380046845
409,14200,183,explore,0.1719099999998609,0,183.0,[[99.78747 98.64177]],64.44,26.0882181930542
409,14296,279,explore,0.16326999999986025,1,278.0,[[59.076447 66.49753 ]],64.44,34.78179927229881
410,14400,104,explore,0.15390999999985955,1,104.0,[[97.53014 97.88852]],66.51,14.46013685822487
410,14480,184,explore,0.146709999999859,1,183.0,[[79.2761  84.65473]],66.51,22.298615846037865
411,14600,120,explore,0.1359099999998582,1,120.0,[[ 99.427086 100.07991 ]],67.9,24.557689088582993
411,14737,257,explore,0.12357999999985728,1,256.0,[[58.522396 64.11763 ]],67.9,36.94714867889881
412,14800,63,explore,0.11790999999985685,1,63.0,[[93.67378  99.306465]],69.97,11.65416344165802
412,14889,152,explore,0.10989999999985625,1,151.0,[[77.54304 81.16907]],69.97,25.632500222921372
413,15000,111,explore,0.09999999999985551,1,111.0,[[95.74049  95.865295]],71.26,21.427262332439422
413,15063,174,train,0.09999999999985551,0,173.0,[[85.417145 80.83607 ]],71.26,24.95327435195446
414,15200,137,train,0.09999999999985551,0,137.0,[[94.39688 92.84594]],72.85,21.26843914270401
414,15223,160,train,0.09999999999985551,1,159.0,[[71.48578 81.02275]],72.85,27.46987056493759
415,15391,168,train,0.09999999999985551,1,167.0,[[74.03252 78.99887]],74.15,29.68098453760147
416,15400,9,train,0.09999999999985551,1,9.0,[[101.95544 104.48276]],75.42,2.604353152513504
416,15495,104,train,0.09999999999985551,0,103.0,[[50.943855 11.36549 ]],75.42,15.931309052705764
417,15571,76,train,0.09999999999985551,0,75.0,[[105.98505  86.50015]],75.76,9.051575460135936
418,15600,29,train,0.09999999999985551,0,29.0,[[102.473564  76.21502 ]],76.38,7.469764668941497
418,15617,46,train,0.09999999999985551,1,45.0,[[17.821568 53.487118]],76.38,9.161181366443634
419,15656,39,train,0.09999999999985551,1,38.0,[[ 3.2204027 23.533743 ]],76.05,3.176796978712082
420,15681,25,train,0.09999999999985551,1,24.0,[[33.52302 82.87423]],76.18,4.882296583652496
421,15800,119,train,0.09999999999985551,0,119.0,[[108.60167  84.78172]],76.24,36.80743305444717
421,15881,200,train,0.09999999999985551,0,199.0,[[84.55661 81.29246]],76.24,52.432530722618104
422,16000,119,train,0.09999999999985551,1,119.0,[[106.43783  106.405075]],78.13,23.474519984722136
422,16061,180,train,0.09999999999985551,1,179.0,[[79.97191  88.207214]],78.13,37.236435045003894
423,16200,139,train,0.09999999999985551,0,139.0,[[101.35875  100.760925]],79.02,21.734622803926467
423,16238,177,train,0.09999999999985551,0,176.0,[[78.76361 81.39462]],79.02,26.384565904140473
424,16296,58,train,0.09999999999985551,1,57.0,[[ 7.3424263 37.246307 ]],80.43,11.931692173480988
425,16400,104,train,0.09999999999985551,1,104.0,[[90.04523 95.21821]],80.67,23.193836755752564
425,16429,133,train,0.09999999999985551,0,132.0,[[96.76518 91.63172]],80.67,27.066653876304628
426,16581,152,train,0.09999999999985551,1,151.0,[[85.08966  90.972565]],81.84,34.67730282187462
427,16600,19,train,0.09999999999985551,1,19.0,[[ 73.06041 107.86751]],82.97,4.082849204540253
427,16693,112,train,0.09999999999985551,1,111.0,[[84.94118 91.08997]],82.97,24.859407942295075
428,16800,107,train,0.09999999999985551,1,107.0,[[89.443985 93.920425]],83.36,24.77698263287544
428,16809,116,train,0.09999999999985551,1,115.0,[[87.12366 91.98203]],83.36,25.263146541118623
429,16985,176,train,0.09999999999985551,1,175.0,[[60.207214 63.459023]],84.23,31.594303170442583
430,17000,15,train,0.09999999999985551,1,15.0,[[116.706345 118.62246 ]],85.23,3.8627203559875487
430,17147,162,train,0.09999999999985551,0,161.0,[[61.21367  27.871504]],85.23,41.32567407131195
431,17200,53,train,0.09999999999985551,1,53.0,[[112.82527 112.84956]],86.28,8.359135335683822
431,17262,115,train,0.09999999999985551,0,114.0,[[101.69238  94.37997]],86.28,22.349725226163866
432,17395,133,train,0.09999999999985551,0,132.0,[[93.88101 83.35344]],87.24,23.70043961405754
433,17400,5,train,0.09999999999985551,1,5.0,[[115.543045 116.14194 ]],88.26,0.6067242908477783
433,17477,82,train,0.09999999999985551,0,81.0,[[100.55937 100.11003]],88.26,15.962459135055543
434,17600,123,train,0.09999999999985551,1,123.0,[[121.23919  123.478645]],88.84,29.238079614639283
434,17607,130,train,0.09999999999985551,1,129.0,[[100.17859 100.53471]],88.84,29.84266299724579
435,17732,125,train,0.09999999999985551,0,124.0,[[74.22815 68.32299]],89.72,26.616267478466035
436,17800,68,train,0.09999999999985551,1,68.0,[[115.48962 115.1799 ]],90.47,16.81944764137268
436,18000,268,train,0.09999999999985551,1,268.0,[[86.19448 87.24133]],90.47,25.64192986726761
436,18008,276,train,0.09999999999985551,1,275.0,[[62.405834 75.84021 ]],90.47,25.66525901079178
437,18078,70,train,0.09999999999985551,0,69.0,[[121.3814  116.60309]],93.01,17.02190025806427
438,18194,116,train,0.09999999999985551,1,115.0,[[69.04913  72.365585]],93.55,32.01171711564064
439,18200,6,train,0.09999999999985551,1,6.0,[[126.36994 120.58201]],93.64,1.7224945783615113
439,18329,135,train,0.09999999999985551,1,134.0,[[72.41012 76.20563]],93.64,18.29784966826439
440,18400,71,train,0.09999999999985551,0,71.0,[[126.22759 123.08902]],94.6,20.77258187055588
440,18559,230,train,0.09999999999985551,0,229.0,[[102.378944 102.21125 ]],94.6,44.78936097621918
441,18600,41,train,0.09999999999985551,1,41.0,[[116.603935 124.782234]],96.19,5.21001051902771
441,18765,206,train,0.09999999999985551,1,205.0,[[100.499886 103.89437 ]],96.19,43.727600210905074
442,18800,35,train,0.09999999999985551,1,35.0,[[121.605865 122.96789 ]],97.61,8.467694172859192
442,19000,235,train,0.09999999999985551,0,235.0,[[130.92024 129.12326]],97.61,46.113128838539126
442,19100,335,train,0.09999999999985551,0,334.0,[[109.54838 108.30663]],97.61,36.9230909204483
443,19200,100,train,0.09999999999985551,0,100.0,[[122.681755 128.82666 ]],100.31,19.086838158369066
443,19285,185,train,0.09999999999985551,0,184.0,[[117.322426 111.29096 ]],100.31,39.57870726823807
444,19400,115,train,0.09999999999985551,0,115.0,[[135.072   134.96948]],101.79,21.517975177764892
444,19600,315,train,0.09999999999985551,1,315.0,[[126.678406 126.730774]],101.79,42.980660392045976
444,19737,452,train,0.09999999999985551,0,451.0,[[70.525505 64.19703 ]],101.79,38.21803329706192
445,19800,63,train,0.09999999999985551,1,63.0,[[118.00076 119.42882]],105.98,8.397516797780991
445,19881,144,train,0.09999999999985551,0,143.0,[[58.27865 57.80437]],105.98,32.52764844059944
446,20000,119,train,0.09999999999985551,0,119.0,[[114.22729 112.53343]],106.98,23.66488312602043
446,20003,122,train,0.09999999999985551,1,121.0,[[ 98.49869 102.09982]],106.98,24.234551790952683
447,20157,154,train,0.09999999999985551,1,153.0,[[84.12243 92.38531]],108.0,29.095153011083603
448,20200,43,train,0.09999999999985551,0,43.0,[[132.70482  125.693344]],108.99,12.862309575080872
448,20278,121,train,0.09999999999985551,0,120.0,[[13.056235   5.3390675]],108.99,32.91773706674576
449,20386,108,train,0.09999999999985551,0,107.0,[[56.5197   49.794296]],109.91,20.213088853359224
450,20400,14,train,0.09999999999985551,0,14.0,[[130.23131 129.20767]],110.81,1.6645421838760377
450,20488,102,train,0.09999999999985551,0,101.0,[[34.738815 34.09067 ]],110.81,28.694007341861724
451,20590,102,train,0.09999999999985551,1,101.0,[[54.06498  59.262424]],110.11,29.481357675790786
452,20600,10,train,0.09999999999985551,1,10.0,[[127.7222  130.79012]],110.11,2.6533874320983886
452,20800,210,train,0.09999999999985551,1,210.0,[[131.86397 141.8902 ]],110.11,40.26399269223213
452,20820,230,train,0.09999999999985551,0,229.0,[[133.30348 130.742  ]],110.11,40.639572426080704
453,20957,137,train,0.09999999999985551,1,136.0,[[52.438583 65.5494  ]],112.02,33.05316194176674
454,21000,43,train,0.09999999999985551,1,43.0,[[102.589874 131.47163 ]],113.2,10.335048666000366
454,21167,210,train,0.09999999999985551,0,209.0,[[146.21118 130.01282]],113.2,40.79587522983551
455,21200,33,train,0.09999999999985551,0,33.0,[[126.79236 121.43382]],113.97,11.901997246742248
455,21261,94,train,0.09999999999985551,0,93.0,[[122.772514  99.5678  ]],113.97,30.116148178577422
456,21400,139,train,0.09999999999985551,0,139.0,[[76.28361  57.563507]],114.74,32.246171976327894
456,21428,167,train,0.09999999999985551,1,166.0,[[57.531494 57.641045]],114.74,40.86716807246208
457,21554,126,train,0.09999999999985551,0,125.0,[[61.026443 52.840965]],115.27,32.39139254808426
458,21600,46,train,0.09999999999985551,1,46.0,[[120.109665 121.33322 ]],114.6,13.96175920367241
458,21741,187,train,0.09999999999985551,1,186.0,[[64.92025  85.561134]],114.6,57.482912682294845
459,21800,59,train,0.09999999999985551,0,59.0,[[130.69138 127.32665]],116.19,17.393769574165344
459,21961,220,train,0.09999999999985551,1,219.0,[[20.207596 68.44971 ]],116.19,54.963823888301846
460,22000,39,train,0.09999999999985551,1,39.0,[[125.484604 128.92697 ]],117.18,15.994951992034911
460,22097,136,train,0.09999999999985551,1,135.0,[[44.047924 44.941704]],117.18,42.133280000686646
461,22200,103,train,0.09999999999985551,1,103.0,[[106.42384 118.35802]],117.81,22.2102150118351
461,22258,161,train,0.09999999999985551,0,160.0,[[38.90998  37.526546]],117.81,30.956885313987733
462,22400,142,train,0.09999999999985551,0,142.0,[[75.802826 70.26592 ]],118.67,34.76121235132217
462,22418,160,train,0.09999999999985551,0,159.0,[[42.262535 38.81212 ]],118.67,38.01494552850723
463,22548,130,train,0.09999999999985551,0,129.0,[[34.1185   30.728662]],119.89,34.956643190383915
464,22600,52,train,0.09999999999985551,0,52.0,[[133.60696 130.24756]],120.58,12.828789069652558
464,22777,229,train,0.09999999999985551,1,228.0,[[139.42188 149.25856]],120.58,55.506198086738586
465,22800,23,train,0.09999999999985551,1,23.0,[[123.22651 126.02208]],121.6,3.8862447786331176
465,23000,223,train,0.09999999999985551,0,223.0,[[150.6558  148.25174]],121.6,33.099478476047516
465,23017,240,train,0.09999999999985551,0,239.0,[[149.93013 143.80096]],121.6,35.09173239588738
466,23157,140,train,0.09999999999985551,0,139.0,[[41.538143 36.865   ]],123.79,39.07521175384522
467,23200,43,train,0.09999999999985551,1,43.0,[[133.59303 135.63469]],124.32,10.082909326553345
467,23316,159,train,0.09999999999985551,0,158.0,[[48.507736 43.75555 ]],124.32,35.824216537475586
468,23400,84,train,0.09999999999985551,1,84.0,[[110.79904 115.23775]],125.46,25.979033216238022
468,23450,134,train,0.09999999999985551,0,133.0,[[48.26365  41.708664]],125.46,39.26719055056572
469,23562,112,train,0.09999999999985551,1,111.0,[[29.62093  37.217594]],126.44,19.229579591751097
470,23600,38,train,0.09999999999985551,0,38.0,[[112.0328   69.97606]],126.81,15.480758106708526
470,23635,73,train,0.09999999999985551,1,72.0,[[ 46.6782  100.95985]],126.81,19.96206906199455
471,23735,100,train,0.09999999999985551,0,99.0,[[39.08053  37.497196]],127.0,31.232285640239716
472,23800,65,train,0.09999999999985551,0,65.0,[[135.60048 129.49078]],127.34,12.130254499912262
472,23928,193,train,0.09999999999985551,1,192.0,[[134.8311  138.10945]],127.34,37.011341636776926
473,24000,72,train,0.09999999999985551,0,72.0,[[131.90924 129.79378]],129.09,16.367028110027313
473,24103,175,train,0.09999999999985551,1,174.0,[[131.65236 150.93193]],129.09,35.566761578321454
474,24200,97,train,0.09999999999985551,0,97.0,[[96.40664  91.790886]],129.62,20.764153339862823
474,24232,129,train,0.09999999999985551,1,128.0,[[22.840776 27.102785]],129.62,27.64073251724243
475,24252,20,train,0.09999999999985551,1,19.0,[[ 62.748806 107.81868 ]],129.47,2.8796447944641113
476,24400,148,train,0.09999999999985551,0,148.0,[[156.09035 153.48178]],128.59,32.01505053400993
476,24452,200,train,0.09999999999985551,1,199.0,[[135.30078 143.63939]],128.59,48.84466515183449
477,24600,148,train,0.09999999999985551,0,148.0,[[150.91902 144.4317 ]],130.25,32.02169224023819
477,24632,180,train,0.09999999999985551,1,179.0,[[121.48715 146.85173]],130.25,42.49867386102677
478,24788,156,train,0.09999999999985551,0,155.0,[[154.02374 140.78265]],131.05,36.83489419698715
479,24800,12,train,0.09999999999985551,0,12.0,[[81.172424 18.145369]],132.38,4.934461574554444
479,24939,151,train,0.09999999999985551,1,150.0,[[137.97499 143.3575 ]],132.38,45.59427524805069
480,25000,61,train,0.09999999999985551,0,61.0,[[114.72012 112.73089]],133.56,10.213234841823578
480,25049,110,train,0.09999999999985551,1,109.0,[[30.771563 32.541157]],133.56,25.006087286472322
481,25169,120,train,0.09999999999985551,0,119.0,[[29.781176 29.314342]],134.33,25.455899356603624
482,25200,31,train,0.09999999999985551,0,31.0,[[136.09692 135.61917]],134.3,4.368175146579742
482,25400,231,train,0.09999999999985551,1,231.0,[[92.2436  97.16914]],134.3,48.02565985798836
482,25473,304,train,0.09999999999985551,1,303.0,[[18.983007 30.70633 ]],134.3,43.34876546621322
483,25600,127,train,0.09999999999985551,1,127.0,[[132.888   135.18967]],136.12,20.35630187153816
483,25798,325,train,0.09999999999985551,0,324.0,[[150.0911  143.40761]],136.12,42.43042158007622
484,25800,2,train,0.09999999999985551,1,2.0,[[131.17656 132.10638]],139.19,0.2050084352493286
484,25998,200,train,0.09999999999985551,1,199.0,[[31.017439 31.350508]],139.19,56.88723900794983
485,26000,2,train,0.09999999999985551,0,2.0,[[131.91382 131.463  ]],140.7,0.28680335521697997
485,26133,135,train,0.09999999999985551,0,134.0,[[32.49877  24.229713]],140.7,43.18408532857895
486,26200,67,train,0.09999999999985551,1,67.0,[[135.67409 137.38194]],141.73,5.884431878328323
486,26331,198,train,0.09999999999985551,1,197.0,[[25.792831 32.463474]],141.73,28.31379768371582
487,26400,69,train,0.09999999999985551,0,69.0,[[123.75658  120.692245]],142.49,16.723638591766356
487,26514,183,train,0.09999999999985551,1,182.0,[[20.701906 25.79023 ]],142.49,61.37491968393326
488,26600,86,train,0.09999999999985551,1,86.0,[[107.24946 109.15158]],144.11,18.699580112099646
488,26639,125,train,0.09999999999985551,0,124.0,[[20.388247 19.518291]],144.11,26.907567732930183
489,26750,111,train,0.09999999999985551,0,110.0,[[22.989126 17.612545]],144.57,32.7838942694664
490,26800,50,train,0.09999999999985551,0,50.0,[[124.91765  124.023384]],145.2,15.831072871685029
490,26852,102,train,0.09999999999985551,0,101.0,[[32.53734  28.921516]],145.2,27.32755432844162
491,26953,101,train,0.09999999999985551,0,100.0,[[22.751995 22.41308 ]],145.19,16.838398900032043
492,27000,47,train,0.09999999999985551,1,47.0,[[141.06839 144.52402]],145.79,19.705607178211213
492,27137,184,train,0.09999999999985551,0,183.0,[[17.087576 14.80704 ]],145.79,49.66312083005905
493,27200,63,train,0.09999999999985551,1,63.0,[[124.88998  126.408394]],147.15,26.942098701000212
493,27265,128,train,0.09999999999985551,1,127.0,[[18.344765 24.52364 ]],147.15,45.40926772236824
494,27373,108,train,0.09999999999985551,0,107.0,[[27.001373 18.028025]],146.52,23.724605078697206
495,27400,27,train,0.09999999999985551,1,27.0,[[ 98.98636 136.70265]],147.23,5.5951415914297105
495,27480,107,train,0.09999999999985551,1,106.0,[[26.31563  27.559315]],147.23,28.195658487677573
496,27588,108,train,0.09999999999985551,1,107.0,[[22.704395 25.187101]],147.64,22.19877861261368
497,27600,12,train,0.09999999999985551,1,12.0,[[144.63379 146.74387]],148.45,1.3819998931884765
497,27698,110,train,0.09999999999985551,1,109.0,[[26.218414 27.7544  ]],148.45,17.65382180094719
498,27800,102,train,0.09999999999985551,0,102.0,[[97.72639 96.08012]],148.38,21.233282821178435
498,27833,135,train,0.09999999999985551,1,134.0,[[28.569792 35.547985]],148.38,23.54494572877884
499,27974,141,train,0.09999999999985551,0,140.0,[[33.81966  23.149317]],148.35,37.31744151711464
500,28000,26,train,0.09999999999985551,1,26.0,[[138.9692  146.24821]],149.14,9.267989473342896
500,28119,145,train,0.09999999999985551,0,144.0,[[40.322216 37.961807]],149.14,36.34202647924423
501,28200,81,train,0.09999999999985551,1,81.0,[[112.73248 116.10691]],150.1,13.662301683425904
501,28251,132,train,0.09999999999985551,1,131.0,[[22.001045 23.510649]],150.1,22.170300805568694
502,28400,149,train,0.09999999999985551,0,149.0,[[163.07204 161.60971]],150.46,41.00674772739411
502,28485,234,train,0.09999999999985551,0,233.0,[[169.15765 166.51668]],150.46,49.3161208152771
503,28600,115,train,0.09999999999985551,1,115.0,[[165.17365 170.995  ]],152.0,43.19387181282043
503,28631,146,train,0.09999999999985551,1,145.0,[[141.31339 159.39569]],152.0,48.79927370071411
504,28755,124,train,0.09999999999985551,1,123.0,[[19.226728 22.260931]],152.72,27.83797973871231
