#Episode,#Frame,#Epsode Timesteps,Total episode score,Last Mean Batch Loss
213,4727,35,34.0,0.0
214,4748,21,20.0,0.0
215,4761,13,12.0,0.0
216,4776,15,14.0,0.0
217,4787,11,10.0,0.0
218,4817,30,29.0,0.0
219,4832,15,14.0,0.0
220,4858,26,25.0,0.0
221,4870,12,11.0,0.0
222,4931,61,60.0,0.0
223,4964,33,32.0,0.0
224,4975,11,10.0,0.0
225,4991,16,15.0,0.0
226,5010,19,18.0,0.04981376707553863
227,5031,21,20.0,0.09112752735614776
228,5055,24,23.0,0.0960748752951622
229,5077,22,21.0,0.03894664205610752
230,5099,22,21.0,0.049503999059088526
231,5113,14,13.0,0.024564340487122537
232,5122,9,8.0,0.049116921722888944
233,5154,32,31.0,0.08192013865802437
234,5169,15,14.0,0.07174362286925316
235,5183,14,13.0,0.05402437082491815
236,5198,15,14.0,0.11478762149810791
237,5216,18,17.0,0.0669370015989989
238,5260,44,43.0,0.2687087954673916
239,5299,39,38.0,0.24116171193309127
240,5310,11,10.0,0.10840080650523305
241,5328,18,17.0,0.16799959987401963
242,5344,16,15.0,0.1789032679796219
243,5373,29,28.0,0.3336537440493703
244,5426,53,52.0,0.5297332502529025
245,5439,13,12.0,0.1147241061553359
246,5465,26,25.0,0.4398507894203067
247,5499,34,33.0,0.4105359523836523
248,5516,17,16.0,0.39973714366555213
249,5531,15,14.0,0.23052090138196946
250,5554,23,22.0,0.4605352444946766
251,5586,32,31.0,0.6935814920812845
252,5598,12,11.0,0.2843045888841152
253,5625,27,26.0,0.5061791680008173
254,5638,13,12.0,0.2163102489709854
255,5650,12,11.0,0.21967408046126366
256,5662,12,11.0,0.29182711079716683
257,5672,10,9.0,0.2422109194844961
258,5694,22,21.0,0.6240800742805004
259,5718,24,23.0,0.5120594677329063
260,5736,18,17.0,0.41576704174280166
261,5802,66,65.0,1.2690515166521072
262,5833,31,30.0,0.6750323855876923
263,5852,19,18.0,0.40117076218128206
264,5868,16,15.0,0.4375206784904003
265,5892,24,23.0,0.6576781794428825
266,5953,61,60.0,1.1673622077703476
267,6010,57,56.0,0.9767645066976547
268,6028,18,17.0,0.45916017234325407
269,6046,18,17.0,0.3180658745765686
270,6066,20,19.0,0.42086381286382674
271,6131,65,64.0,0.9517980195581913
