EPISODE,TOTAL FRAMES,FRAME,STATE,EPSILON,ACTION,REWARD,Q_MAX,MEAN REWARD,Last Batch Loss Mean
596,42147,176,train,0.09999999999985551,1,175.0,[[7.058861 9.863763]],196.32,13.848906
597,42200,53,train,0.09999999999985551,1,53.0,[[135.4619  135.51218]],196.57,3.4797883
597,42296,149,train,0.09999999999985551,1,148.0,[[10.335567 17.924572]],196.57,2.3155265
598,42400,104,train,0.09999999999985551,0,104.0,[[134.95703 134.4396 ]],196.69,0.88143504
598,42406,110,train,0.09999999999985551,0,109.0,[[-5.835347 66.48031 ]],196.69,3.4337912
599,42600,194,train,0.09999999999985551,0,194.0,[[130.39233 130.36108]],196.23,3.979341
599,42755,349,train,0.09999999999985551,1,348.0,[[28.926413 58.69152 ]],196.23,8.433919
600,42800,45,train,0.09999999999985551,1,45.0,[[128.13892 129.496  ]],198.46,4.8242803
600,42913,158,train,0.09999999999985551,1,157.0,[[ 2.7965543 57.417053 ]],198.46,3.4351962
601,42955,42,train,0.09999999999985551,1,41.0,[[36.61452  86.520966]],198.91,7.852426
602,43000,45,train,0.09999999999985551,0,45.0,[[133.77806 132.40968]],198.26,10.39345
602,43198,243,train,0.09999999999985551,0,242.0,[[120.818    73.78701]],198.26,6.9838285
603,43200,2,train,0.09999999999985551,0,2.0,[[136.46768 136.38354]],199.35,17.366613
603,43216,18,train,0.09999999999985551,1,17.0,[[-2.857716 93.13017 ]],199.35,2.1939013
604,43288,72,train,0.09999999999985551,1,71.0,[[60.808315 92.72748 ]],197.85,7.0234213
605,43355,67,train,0.09999999999985551,1,66.0,[[ 93.6645 127.4836]],196.7,156.82468
606,43400,45,train,0.09999999999985551,1,45.0,[[127.76538 134.63863]],195.54,4.4554033
606,43600,245,train,0.09999999999985551,0,245.0,[[136.5501  108.22352]],195.54,4.2019873
606,43725,370,train,0.09999999999985551,0,369.0,[[1.4920951 0.828858 ]],195.54,1.7047122
607,43785,60,train,0.09999999999985551,0,59.0,[[128.98456  72.74743]],198.88,11.803324
608,43800,15,train,0.09999999999985551,0,15.0,[[130.1795    87.053566]],197.83,145.94148
608,43880,95,train,0.09999999999985551,1,94.0,[[ 69.93567  103.426254]],197.83,4.106372
609,43977,97,train,0.09999999999985551,0,96.0,[[75.04752    6.4399757]],197.72,8.967807
610,44000,23,train,0.09999999999985551,0,23.0,[[135.65463 135.02184]],197.17,223.0244
610,44200,223,train,0.09999999999985551,0,223.0,[[136.38576 134.11768]],197.17,4.4637723
610,44217,240,train,0.09999999999985551,0,239.0,[[129.32138 120.92819]],197.17,0.621556
611,44400,183,train,0.09999999999985551,1,183.0,[[ 83.97923 112.78523]],199.42,2.8443732
611,44531,314,train,0.09999999999985551,0,313.0,[[52.219357  8.914791]],199.42,5.9776626
612,44553,22,train,0.09999999999985551,0,21.0,[[37.807877   3.4961338]],201.54,1.44135
613,44591,38,train,0.09999999999985551,0,37.0,[[129.27744  74.74125]],201.34,4.036371
614,44600,9,train,0.09999999999985551,0,9.0,[[132.78574  60.49049]],199.59,2.9106112
614,44684,93,train,0.09999999999985551,1,92.0,[[ 7.47873  22.366852]],199.59,4.3381567
615,44696,12,train,0.09999999999985551,0,11.0,[[ 1.1596086  -0.70505774]],199.03,1.6913905
616,44800,104,train,0.09999999999985551,1,104.0,[[100.24374 108.94083]],197.57,3.2648983
616,45000,304,train,0.09999999999985551,0,304.0,[[118.944244 118.41736 ]],197.57,2.3799272
616,45200,504,train,0.09999999999985551,1,504.0,[[ 97.56866  124.757126]],197.57,214.49141
616,45236,540,train,0.09999999999985551,0,539.0,[[110.888725  68.06142 ]],197.57,10.256098
617,45400,164,train,0.09999999999985551,0,164.0,[[136.15309 132.95004]],201.14,7.0171795
617,45600,364,train,0.09999999999985551,1,364.0,[[109.06478 110.48829]],201.14,10.439188
617,45800,564,train,0.09999999999985551,0,564.0,[[125.31247 124.15268]],201.14,9.16675
617,46000,764,train,0.09999999999985551,1,764.0,[[134.60133 135.03305]],201.14,1.2939308
617,46200,964,train,0.09999999999985551,1,964.0,[[110.53927  105.534225]],201.14,3.0627825
617,46400,1164,train,0.09999999999985551,1,1164.0,[[135.00298 135.0323 ]],201.14,1.1905468
617,46600,1364,train,0.09999999999985551,0,1364.0,[[130.72777   62.716778]],201.14,3.0972962
617,46651,1415,train,0.09999999999985551,0,1414.0,[[121.44184 120.012  ]],201.14,23.994623
618,46680,29,train,0.09999999999985551,0,28.0,[[121.064545  80.69026 ]],214.04,18.591635
619,46800,120,train,0.09999999999985551,1,120.0,[[109.72349 110.82471]],212.5,8.227469
619,46868,188,train,0.09999999999985551,0,187.0,[[35.33707  32.743282]],212.5,5.3888607
620,47000,132,train,0.09999999999985551,1,132.0,[[117.79591 118.77768]],214.19,6.756136
620,47200,332,train,0.09999999999985551,1,332.0,[[132.38353 132.62042]],214.19,10.584259
620,47400,532,train,0.09999999999985551,1,532.0,[[113.87502 114.14705]],214.19,4.5604405
620,47600,732,train,0.09999999999985551,0,732.0,[[111.36092  106.786545]],214.19,2.616757
620,47797,929,train,0.09999999999985551,0,928.0,[[1.4835964  0.78624976]],214.19,2.2405074
621,47800,3,train,0.09999999999985551,1,3.0,[[134.39258 134.54129]],220.88,1.9987067
621,48000,203,train,0.09999999999985551,1,203.0,[[110.74099 126.16733]],220.88,1.3679038
621,48200,403,train,0.09999999999985551,0,403.0,[[138.3637 138.0701]],220.88,4.728445
621,48400,603,train,0.09999999999985551,1,603.0,[[119.8326  133.63052]],220.88,3.6088085
621,48600,803,train,0.09999999999985551,1,803.0,[[126.81794 130.7351 ]],220.88,1.6640686
621,48800,1003,train,0.09999999999985551,1,1003.0,[[133.30795 133.45949]],220.88,13.926113
621,49000,1203,train,0.09999999999985551,1,1203.0,[[120.41898  125.607376]],220.88,5.776981
621,49139,1342,train,0.09999999999985551,0,1341.0,[[98.47886  91.701775]],220.88,6.4987683
622,49168,29,train,0.09999999999985551,0,28.0,[[106.243286  34.664658]],233.55,8.54565
623,49200,32,train,0.09999999999985551,1,32.0,[[138.27657 139.19328]],233.52,2.9319637
623,49380,212,train,0.09999999999985551,1,211.0,[[62.607925 61.10095 ]],233.52,2.8704388
624,49400,20,train,0.09999999999985551,1,20.0,[[137.59517 137.6644 ]],233.81,8.733898
624,49553,173,train,0.09999999999985551,0,172.0,[[137.88075 129.16031]],233.81,4.4435606
625,49600,47,train,0.09999999999985551,1,47.0,[[135.31534 138.58498]],235.07,2.3255076
625,49725,172,train,0.09999999999985551,0,171.0,[[16.923653  2.016609]],235.07,2.445637
626,49800,75,train,0.09999999999985551,1,75.0,[[136.63365 139.81313]],236.11,2.4237936
626,50000,275,train,0.09999999999985551,1,275.0,[[136.71065 137.12895]],236.11,3.7470284
626,50200,475,train,0.09999999999985551,1,475.0,[[137.48131 135.86462]],236.11,2.745226
626,50396,671,train,0.09999999999985551,0,670.0,[[101.25797   42.042015]],236.11,3.0387182
627,50400,4,train,0.09999999999985551,0,4.0,[[136.75139 136.10342]],240.45,2.4537625
627,50600,204,train,0.09999999999985551,0,204.0,[[137.692   137.07309]],240.45,3.747754
627,50800,404,train,0.09999999999985551,0,404.0,[[139.80399 139.40576]],240.45,1.8763285
627,50831,435,train,0.09999999999985551,1,434.0,[[112.10458 131.17174]],240.45,7.2372785
628,51000,169,train,0.09999999999985551,1,169.0,[[138.25287 139.7327 ]],243.14,6.0583596
628,51200,369,train,0.09999999999985551,0,369.0,[[138.71373 137.98041]],243.14,286.66815
628,51400,569,train,0.09999999999985551,0,569.0,[[137.26363 136.23386]],243.14,2.8892741
628,51585,754,train,0.09999999999985551,0,753.0,[[59.949947   3.2190537]],243.14,0.921674
629,51600,15,train,0.09999999999985551,0,15.0,[[135.54234 134.32906]],244.67,1.5185924
629,51800,215,train,0.09999999999985551,1,215.0,[[137.15344 137.7634 ]],244.67,2.0588775
629,52000,415,train,0.09999999999985551,0,415.0,[[135.99777 134.49434]],244.67,13.055979
629,52200,615,train,0.09999999999985551,0,615.0,[[138.66695 137.13747]],244.67,3.3394868
629,52400,815,train,0.09999999999985551,0,815.0,[[140.4441  139.64589]],244.67,1.3914554
629,52600,1015,train,0.09999999999985551,1,1015.0,[[137.62901 138.14082]],244.67,2.7226107
629,52744,1159,train,0.09999999999985551,0,1158.0,[[1.4477497 0.7914088]],244.67,3.4164562
630,52800,56,train,0.09999999999985551,0,56.0,[[138.31133 138.22632]],252.88,4.908674
630,53000,256,train,0.09999999999985551,1,256.0,[[135.17635 135.13504]],252.88,37.063522
630,53100,356,train,0.09999999999985551,0,355.0,[[112.093025  77.08178 ]],252.88,4.215472
631,53200,100,train,0.09999999999985551,0,100.0,[[137.88481 137.7121 ]],254.98,2.36374
631,53400,300,train,0.09999999999985551,0,300.0,[[139.63188 139.24533]],254.98,26.346275
631,53565,465,train,0.09999999999985551,1,464.0,[[-10.846456   6.526425]],254.98,7.812606
632,53600,35,train,0.09999999999985551,0,35.0,[[137.51071 136.59561]],258.54,2.6993306
632,53718,153,train,0.09999999999985551,1,152.0,[[-2.2928133 15.782479 ]],258.54,4.1951065
633,53800,82,train,0.09999999999985551,1,82.0,[[135.45673 136.40338]],257.72,7.590318
633,54000,282,train,0.09999999999985551,0,282.0,[[79.81257 44.30624]],257.72,7.530818
633,54064,346,train,0.09999999999985551,0,345.0,[[41.306805 38.548847]],257.72,6.3180413
634,54200,136,train,0.09999999999985551,0,136.0,[[140.67351 140.34026]],258.12,6.160202
634,54327,263,train,0.09999999999985551,0,262.0,[[1.4830513 0.7460603]],258.12,1.4601372
635,54400,73,train,0.09999999999985551,0,73.0,[[139.66234 139.23563]],257.54,6.5968475
635,54527,200,train,0.09999999999985551,0,199.0,[[117.97833   53.560493]],257.54,3.270371
636,54600,73,train,0.09999999999985551,1,73.0,[[139.3026  139.59111]],256.81,132.41638
636,54771,244,train,0.09999999999985551,1,243.0,[[64.91071  79.279045]],256.81,8.683692
637,54800,29,train,0.09999999999985551,0,29.0,[[135.47803 134.18202]],256.87,4.22821
637,54865,94,train,0.09999999999985551,0,93.0,[[118.55187  49.56468]],256.87,1.5875511
638,55000,135,train,0.09999999999985551,0,135.0,[[135.88043 135.59082]],254.48,4.728958
638,55200,335,train,0.09999999999985551,0,335.0,[[142.05507 139.06969]],254.48,6.016717
638,55400,535,train,0.09999999999985551,0,535.0,[[137.08296 138.98744]],254.48,3.0436482
638,55600,735,train,0.09999999999985551,1,735.0,[[139.1217  139.15779]],254.48,1.9111114
638,55800,935,train,0.09999999999985551,1,935.0,[[137.42352 137.95749]],254.48,1.9261433
638,56000,1135,train,0.09999999999985551,1,1135.0,[[136.61053 137.71504]],254.48,6.283928
638,56200,1335,train,0.09999999999985551,0,1335.0,[[135.73987 137.84378]],254.48,16.328604
638,56400,1535,train,0.09999999999985551,0,1535.0,[[142.44354 141.71736]],254.48,4.097104
638,56600,1735,train,0.09999999999985551,1,1735.0,[[135.40622 139.29813]],254.48,1.2913285
638,56800,1935,train,0.09999999999985551,0,1935.0,[[141.90431 140.81677]],254.48,2.3156855
638,57000,2135,train,0.09999999999985551,0,2135.0,[[138.82706 138.63629]],254.48,1.9689575
638,57200,2335,train,0.09999999999985551,1,2335.0,[[118.2852  135.96568]],254.48,2.3900473
638,57400,2535,train,0.09999999999985551,0,2535.0,[[141.08914 140.61029]],254.48,1.1519974
638,57600,2735,train,0.09999999999985551,1,2735.0,[[135.46199 136.2679 ]],254.48,6.583026
638,57800,2935,train,0.09999999999985551,0,2935.0,[[141.38634 141.066  ]],254.48,42.95986
638,58000,3135,train,0.09999999999985551,1,3135.0,[[138.64793 138.8826 ]],254.48,4.0314226
638,58200,3335,train,0.09999999999985551,0,3335.0,[[142.00885 141.11316]],254.48,2.4880805
638,58400,3535,train,0.09999999999985551,0,3535.0,[[141.72125 140.76086]],254.48,13.8661375
638,58490,3625,train,0.09999999999985551,1,3624.0,[[-1.265799   1.0677269]],254.48,1.0517857
639,58600,110,train,0.09999999999985551,0,110.0,[[129.43105   24.310318]],288.46,2.7663348
639,58757,267,train,0.09999999999985551,1,266.0,[[ 1.4548175 64.56084  ]],288.46,0.76641846
640,58800,43,train,0.09999999999985551,1,43.0,[[135.83629 136.4569 ]],287.58,2.7729237
640,59000,243,train,0.09999999999985551,0,243.0,[[144.18356 142.34483]],287.58,5.153331
640,59182,425,train,0.09999999999985551,1,424.0,[[ 1.770361 10.629694]],287.58,1.0741181
641,59200,18,train,0.09999999999985551,1,18.0,[[138.6207  139.59799]],289.43,235.84918
641,59400,218,train,0.09999999999985551,0,218.0,[[131.20018 128.15634]],289.43,2.8207912
641,59600,418,train,0.09999999999985551,0,418.0,[[140.97766 140.66254]],289.43,3.1975074
641,59800,618,train,0.09999999999985551,1,618.0,[[138.82248 139.39816]],289.43,2.3923793
641,60000,818,train,0.09999999999985551,1,818.0,[[141.6776  141.71939]],289.43,2.597236
641,60200,1018,train,0.09999999999985551,0,1018.0,[[144.03867 143.40036]],289.43,2.716297
641,60400,1218,train,0.09999999999985551,0,1218.0,[[138.67665 138.26315]],289.43,3.7245574
641,60600,1418,train,0.09999999999985551,1,1417.0,[[93.61598  13.090711]],289.43,2.0521603
642,60800,200,train,0.09999999999985551,1,200.0,[[122.27404  122.680336]],301.21,5.258357
642,60863,263,train,0.09999999999985551,0,262.0,[[1.5104129 0.6720727]],301.21,5.4180717
643,61000,137,train,0.09999999999985551,0,137.0,[[132.92462 132.45198]],302.43,3.2817278
643,61053,190,train,0.09999999999985551,0,189.0,[[118.77915 112.17051]],302.43,8.677154
644,61200,147,train,0.09999999999985551,1,147.0,[[133.24672 135.76468]],302.81,4.256759
644,61400,347,train,0.09999999999985551,0,347.0,[[140.68217 139.86736]],302.81,3.3018665
644,61600,547,train,0.09999999999985551,1,547.0,[[128.58066 129.38235]],302.81,9.341668
644,61800,747,train,0.09999999999985551,1,747.0,[[139.39961 139.4626 ]],302.81,6.755036
644,62000,947,train,0.09999999999985551,0,947.0,[[135.95416 134.49965]],302.81,2.067282
644,62200,1147,train,0.09999999999985551,1,1147.0,[[136.10918 136.3485 ]],302.81,1.9693607
644,62400,1347,train,0.09999999999985551,1,1347.0,[[138.48839 140.10509]],302.81,7.8704214
644,62600,1547,train,0.09999999999985551,0,1547.0,[[131.01979 130.0997 ]],302.81,3.6135883
644,62800,1747,train,0.09999999999985551,0,1747.0,[[136.55449 134.90785]],302.81,2.0198298
644,63000,1947,train,0.09999999999985551,1,1947.0,[[132.35202 132.55986]],302.81,2.94679
644,63200,2147,train,0.09999999999985551,1,2147.0,[[143.57396 143.95102]],302.81,5.5522594
644,63400,2347,train,0.09999999999985551,1,2347.0,[[142.84225 144.83594]],302.81,5.707792
644,63600,2547,train,0.09999999999985551,0,2547.0,[[ 52.723248 130.44371 ]],302.81,88.592926
644,63800,2747,train,0.09999999999985551,1,2747.0,[[138.72855 139.45813]],302.81,2.8101854
644,64000,2947,train,0.09999999999985551,1,2947.0,[[142.47914 144.95242]],302.81,2.6432137
644,64200,3147,train,0.09999999999985551,0,3147.0,[[138.7132  138.41507]],302.81,2.1935492
644,64400,3347,train,0.09999999999985551,0,3347.0,[[137.03716 136.53325]],302.81,2.208507
644,64600,3547,train,0.09999999999985551,0,3547.0,[[135.20332 134.09296]],302.81,7.189707
644,64800,3747,train,0.09999999999985551,0,3747.0,[[141.0848  139.54964]],302.81,5.0022397
644,65000,3947,train,0.09999999999985551,0,3947.0,[[137.62367 137.12082]],302.81,1.3537674
644,65200,4147,train,0.09999999999985551,1,4147.0,[[144.0648  144.59009]],302.81,279.6863
644,65400,4347,train,0.09999999999985551,1,4347.0,[[146.85625 146.86642]],302.81,7.969982
644,65600,4547,train,0.09999999999985551,0,4547.0,[[135.8045  133.65033]],302.81,1.1939335
644,65800,4747,train,0.09999999999985551,1,4747.0,[[141.85541 142.40079]],302.81,106.91709
644,66000,4947,train,0.09999999999985551,1,4947.0,[[131.8463  133.76971]],302.81,2.1703677
644,66200,5147,train,0.09999999999985551,1,5147.0,[[136.68251 142.44096]],302.81,18.635801
644,66319,5266,train,0.09999999999985551,0,5265.0,[[120.85906   39.716816]],302.81,3.8844156
645,66400,81,train,0.09999999999985551,1,81.0,[[140.63829 140.67148]],353.22,33.731518
645,66600,281,train,0.09999999999985551,0,281.0,[[138.16039 136.45685]],353.22,1.9801133
645,66800,481,train,0.09999999999985551,1,481.0,[[137.80487 138.94133]],353.22,1.5648289
645,67000,681,train,0.09999999999985551,1,681.0,[[141.6629  142.81009]],353.22,2.6326954
645,67200,881,train,0.09999999999985551,1,881.0,[[137.54741 137.57356]],353.22,5.340831
645,67400,1081,train,0.09999999999985551,0,1081.0,[[139.74425 139.68922]],353.22,2.1303701
645,67600,1281,train,0.09999999999985551,0,1281.0,[[140.45691 139.5397 ]],353.22,4.322426
645,67800,1481,train,0.09999999999985551,0,1481.0,[[147.68828 146.94556]],353.22,4.8465433
645,68000,1681,train,0.09999999999985551,1,1681.0,[[136.19707 137.92247]],353.22,3.2367754
645,68200,1881,train,0.09999999999985551,0,1881.0,[[138.61853 137.9299 ]],353.22,3.1822438
645,68400,2081,train,0.09999999999985551,0,2081.0,[[141.6621  141.45502]],353.22,1.1945903
645,68600,2281,train,0.09999999999985551,1,2281.0,[[139.80482 140.39215]],353.22,13.421749
645,68800,2481,train,0.09999999999985551,0,2481.0,[[140.44075 139.84651]],353.22,3.107917
645,69000,2681,train,0.09999999999985551,0,2681.0,[[145.02011 144.8887 ]],353.22,2.0166132
645,69200,2881,train,0.09999999999985551,1,2881.0,[[142.40674 143.3953 ]],353.22,6.2034836
645,69400,3081,train,0.09999999999985551,0,3081.0,[[142.03299 137.83156]],353.22,2.369434
645,69589,3270,train,0.09999999999985551,0,3269.0,[[45.92246  -8.475648]],353.22,1.176886
646,69600,11,train,0.09999999999985551,1,11.0,[[142.56996 143.61546]],383.24,37.51845
646,69800,211,train,0.09999999999985551,0,211.0,[[147.05122 145.6827 ]],383.24,3.4856863
646,70000,411,train,0.09999999999985551,1,411.0,[[129.18158 136.81773]],383.24,1.286068
646,70200,611,train,0.09999999999985551,1,611.0,[[131.76155 141.26337]],383.24,1.2534254
646,70233,644,train,0.09999999999985551,0,643.0,[[90.41924  15.811239]],383.24,2.6005373
647,70400,167,train,0.09999999999985551,0,167.0,[[148.37984 143.55719]],387.49,3.5902038
647,70600,367,train,0.09999999999985551,1,367.0,[[120.88721 139.39023]],387.49,3.1494622
647,70737,504,train,0.09999999999985551,0,503.0,[[79.93687    0.6741853]],387.49,2.7270145
648,70800,63,train,0.09999999999985551,1,63.0,[[143.0601  143.77422]],390.56,2.5071807
648,71000,263,train,0.09999999999985551,1,263.0,[[123.68555 140.49263]],390.56,6.8600483
648,71200,463,train,0.09999999999985551,0,463.0,[[143.73125 143.2385 ]],390.56,2.516342
648,71400,663,train,0.09999999999985551,1,663.0,[[136.15001 140.7549 ]],390.56,5.2878757
648,71519,782,train,0.09999999999985551,0,781.0,[[143.10359 142.13812]],390.56,6.7071857
649,71600,81,train,0.09999999999985551,0,81.0,[[146.17519 142.16711]],397.22,5.015557
649,71800,281,train,0.09999999999985551,0,281.0,[[134.88693 134.3555 ]],397.22,3.613713
649,72000,481,train,0.09999999999985551,1,481.0,[[147.37717 147.4063 ]],397.22,0.40926963
649,72200,681,train,0.09999999999985551,1,681.0,[[ 83.478195 141.6896  ]],397.22,2.5907197
649,72348,829,train,0.09999999999985551,0,828.0,[[110.67533  34.99611]],397.22,269.95944
650,72400,52,train,0.09999999999985551,1,52.0,[[138.3817  138.91504]],405.37,10.130539
650,72600,252,train,0.09999999999985551,0,252.0,[[26.987108 26.171312]],405.37,2.293047
650,72605,257,train,0.09999999999985551,1,256.0,[[18.809029 22.804195]],405.37,0.7003547
651,72800,195,train,0.09999999999985551,0,195.0,[[126.47263 123.20809]],405.61,2.6746414
651,72860,255,train,0.09999999999985551,1,254.0,[[92.10954 93.60897]],405.61,2.6962073
652,73000,140,train,0.09999999999985551,0,140.0,[[133.27904 132.28535]],406.61,3.5751433
652,73200,340,train,0.09999999999985551,1,340.0,[[133.49446 134.16457]],406.61,10.322904
652,73400,540,train,0.09999999999985551,1,540.0,[[137.62146 140.9335 ]],406.61,3.385573
652,73600,740,train,0.09999999999985551,1,740.0,[[139.10777 139.52492]],406.61,2.1924818
652,73800,940,train,0.09999999999985551,1,940.0,[[49.501827 74.160286]],406.61,0.30065802
652,74000,1140,train,0.09999999999985551,1,1140.0,[[113.33429  113.862656]],406.61,218.28528
652,74200,1340,train,0.09999999999985551,0,1340.0,[[139.45862 133.7244 ]],406.61,5.807842
652,74400,1540,train,0.09999999999985551,1,1540.0,[[124.50035 123.49507]],406.61,9.203045
652,74600,1740,train,0.09999999999985551,1,1740.0,[[136.82523 143.47176]],406.61,1.3363523
652,74765,1905,train,0.09999999999985551,0,1904.0,[[1.2496878 0.4633375]],406.61,13.217557
653,74800,35,train,0.09999999999985551,0,35.0,[[132.26076 105.1124 ]],424.21,2.6682684
653,75000,235,train,0.09999999999985551,1,235.0,[[137.39551 138.56075]],424.21,2.828624
653,75200,435,train,0.09999999999985551,1,435.0,[[121.44492  124.941086]],424.21,1.4805475
653,75400,635,train,0.09999999999985551,0,635.0,[[132.96236 131.63934]],424.21,1.908645
653,75600,835,train,0.09999999999985551,0,835.0,[[135.82483 135.53946]],424.21,7.878033
653,75800,1035,train,0.09999999999985551,1,1035.0,[[123.72598  125.009186]],424.21,10.302113
653,76000,1235,train,0.09999999999985551,1,1235.0,[[142.62877 142.98053]],424.21,2.469545
653,76200,1435,train,0.09999999999985551,0,1435.0,[[115.308   121.87699]],424.21,3.2064195
653,76400,1635,train,0.09999999999985551,0,1635.0,[[131.19165 131.02348]],424.21,4.9147053
653,76600,1835,train,0.09999999999985551,0,1835.0,[[130.80888 130.15337]],424.21,1.4797231
653,76800,2035,train,0.09999999999985551,0,2035.0,[[146.9597 146.6411]],424.21,2.2855892
653,77000,2235,train,0.09999999999985551,0,2235.0,[[141.414   138.94568]],424.21,4.3362365
653,77200,2435,train,0.09999999999985551,0,2435.0,[[136.99948 135.06586]],424.21,5.102754
653,77400,2635,train,0.09999999999985551,0,2635.0,[[140.5129  140.65561]],424.21,3.443637
653,77600,2835,train,0.09999999999985551,0,2835.0,[[136.88971 130.99594]],424.21,0.36269203
653,77800,3035,train,0.09999999999985551,0,3035.0,[[135.40482 131.24318]],424.21,2.205893
653,78000,3235,train,0.09999999999985551,1,3235.0,[[134.116   134.84752]],424.21,1.8833264
653,78200,3435,train,0.09999999999985551,1,3435.0,[[131.47174 132.09285]],424.21,1.0052133
653,78400,3635,train,0.09999999999985551,1,3635.0,[[142.29147 144.99747]],424.21,134.88606
653,78600,3835,train,0.09999999999985551,1,3835.0,[[140.09167 140.86989]],424.21,4.0608563
653,78800,4035,train,0.09999999999985551,0,4035.0,[[135.38249 132.33932]],424.21,0.6348369
653,79000,4235,train,0.09999999999985551,0,4235.0,[[132.66331 128.03378]],424.21,5.3639126
653,79200,4435,train,0.09999999999985551,0,4435.0,[[140.91574 135.47777]],424.21,1.7076981
653,79400,4635,train,0.09999999999985551,1,4635.0,[[134.23962 130.0467 ]],424.21,3.1331122
653,79600,4835,train,0.09999999999985551,0,4835.0,[[136.49667 134.93956]],424.21,2.401064
653,79800,5035,train,0.09999999999985551,1,5035.0,[[142.68063 143.74658]],424.21,1.3768998
653,80000,5235,train,0.09999999999985551,0,5235.0,[[134.9962  133.45891]],424.21,3.2853937
653,80200,5435,train,0.09999999999985551,0,5435.0,[[143.60559 142.45644]],424.21,47.36521
653,80400,5635,train,0.09999999999985551,0,5635.0,[[138.78552 137.8238 ]],424.21,1.1886531
653,80600,5835,train,0.09999999999985551,1,5835.0,[[139.7385  140.50026]],424.21,46.511353
653,80800,6035,train,0.09999999999985551,0,6035.0,[[144.74751 143.65663]],424.21,9.005703
653,81000,6235,train,0.09999999999985551,0,6235.0,[[143.91266 143.45976]],424.21,10.813293
653,81200,6435,train,0.09999999999985551,0,6435.0,[[140.09099 139.42422]],424.21,5.61982
653,81297,6532,train,0.09999999999985551,0,6531.0,[[112.55514  69.28331]],424.21,1.4801084
654,81400,103,train,0.09999999999985551,1,103.0,[[130.08641 130.52689]],487.53,7.1304584
654,81600,303,train,0.09999999999985551,0,303.0,[[143.27725 142.12683]],487.53,1.1374744
654,81800,503,train,0.09999999999985551,0,503.0,[[143.25313 142.89702]],487.53,3.3394134
654,81985,688,train,0.09999999999985551,0,687.0,[[142.1328  129.81076]],487.53,3.1646476
655,82000,15,train,0.09999999999985551,0,15.0,[[141.74973 141.63393]],492.77,2.0134172
655,82200,215,train,0.09999999999985551,0,215.0,[[141.25662 140.20749]],492.77,232.57043
655,82400,415,train,0.09999999999985551,0,415.0,[[137.80269 138.40463]],492.77,3.2873092
655,82600,615,train,0.09999999999985551,0,615.0,[[143.26222 140.2866 ]],492.77,5.5316606
655,82800,815,train,0.09999999999985551,0,815.0,[[141.13367 140.60138]],492.77,6.8567586
655,83000,1015,train,0.09999999999985551,0,1015.0,[[131.37141 130.0804 ]],492.77,3.8964653
655,83200,1215,train,0.09999999999985551,1,1215.0,[[138.04921 138.80045]],492.77,0.5566444
655,83400,1415,train,0.09999999999985551,1,1415.0,[[134.7218  139.01874]],492.77,1.9418181
655,83600,1615,train,0.09999999999985551,1,1615.0,[[139.97789 140.62952]],492.77,3.4060283
655,83800,1815,train,0.09999999999985551,1,1815.0,[[136.81812 137.23515]],492.77,2.8561778
655,84000,2015,train,0.09999999999985551,0,2015.0,[[139.44928 140.15897]],492.77,4.141485
655,84200,2215,train,0.09999999999985551,0,2215.0,[[140.04877 139.20235]],492.77,3.0396616
655,84400,2415,train,0.09999999999985551,0,2415.0,[[137.85474 137.28085]],492.77,7.479666
655,84600,2615,train,0.09999999999985551,0,2615.0,[[136.93294 136.13991]],492.77,6.97833
655,84800,2815,train,0.09999999999985551,1,2815.0,[[107.717094 131.64554 ]],492.77,0.98601437
655,85000,3015,train,0.09999999999985551,1,3015.0,[[140.03365 140.1525 ]],492.77,3.6074488
655,85200,3215,train,0.09999999999985551,0,3215.0,[[143.83873 143.54463]],492.77,1.5092366
655,85400,3415,train,0.09999999999985551,1,3415.0,[[141.60638 141.93329]],492.77,1.3605739
655,85600,3615,train,0.09999999999985551,0,3615.0,[[147.12418 145.98787]],492.77,7.882103
655,85800,3815,train,0.09999999999985551,0,3815.0,[[144.22644 142.18721]],492.77,2.8100128
655,86000,4015,train,0.09999999999985551,0,4015.0,[[133.55681 131.973  ]],492.77,1.7484505
655,86200,4215,train,0.09999999999985551,1,4215.0,[[139.81355 139.39207]],492.77,2.0156054
655,86400,4415,train,0.09999999999985551,1,4415.0,[[137.64769 138.38963]],492.77,6.3961587
655,86600,4615,train,0.09999999999985551,1,4615.0,[[135.20341 134.67484]],492.77,5.676094
655,86800,4815,train,0.09999999999985551,0,4815.0,[[142.092   141.10526]],492.77,85.070496
655,87000,5015,train,0.09999999999985551,0,5015.0,[[146.00108 144.5328 ]],492.77,9.864248
655,87200,5215,train,0.09999999999985551,0,5215.0,[[144.09549 143.59897]],492.77,3.529329
655,87400,5415,train,0.09999999999985551,0,5415.0,[[145.71992 143.76447]],492.77,4.4227886
655,87600,5615,train,0.09999999999985551,1,5615.0,[[121.70277 133.26619]],492.77,2.6230822
655,87800,5815,train,0.09999999999985551,0,5815.0,[[139.48778 136.71455]],492.77,8.600742
655,88000,6015,train,0.09999999999985551,1,6015.0,[[136.33961 138.16962]],492.77,8.172158
655,88200,6215,train,0.09999999999985551,0,6215.0,[[141.88329 141.22652]],492.77,34.274426
655,88400,6415,train,0.09999999999985551,0,6415.0,[[132.86938 132.1827 ]],492.77,2.3686316
