EPISODE,TOTAL FRAMES,FRAME,STATE,EPSILON,ACTION,REWARD,Q_MAX,MEAN REWARD,Last Batch Loss Mean
471,31000,458,train,0.09999999999985551,1,458.0,[[114.32771 116.49012]],190.39,46.61324908256531
471,31200,658,train,0.09999999999985551,0,658.0,[[135.21117 131.07545]],190.39,26.428174062371255
471,31400,858,train,0.09999999999985551,0,858.0,[[ 78.43491 110.949  ]],190.39,36.663474513292314
471,31403,861,train,0.09999999999985551,1,860.0,[[15.304781 55.018726]],190.39,35.26588577628136
472,31526,123,train,0.09999999999985551,1,122.0,[[ 98.87166 100.95446]],197.91,19.635358452796936
473,31600,74,train,0.09999999999985551,0,74.0,[[134.4416  132.95335]],197.96,9.628555079698563
473,31634,108,train,0.09999999999985551,1,107.0,[[96.60388  96.805504]],197.96,21.003076997995375
474,31747,113,train,0.09999999999985551,0,112.0,[[90.333206 86.43307 ]],198.42,16.05312004804611
475,31800,53,train,0.09999999999985551,0,53.0,[[137.43593 119.75792]],198.11,9.912315373420716
475,31873,126,train,0.09999999999985551,0,125.0,[[108.757095 107.40895 ]],198.11,19.004474333524705
476,31974,101,train,0.09999999999985551,1,100.0,[[81.2656   86.344574]],198.78,15.713035562634468
477,32000,26,train,0.09999999999985551,1,26.0,[[133.16858 136.5597 ]],198.5,10.71207818031311
477,32078,104,train,0.09999999999985551,1,103.0,[[74.17579 91.91639]],198.5,18.664760837554933
478,32200,122,train,0.09999999999985551,1,122.0,[[111.60649 113.82268]],198.19,25.591255801916123
478,32216,138,train,0.09999999999985551,0,137.0,[[101.54918  93.21897]],198.19,27.853222662210463
479,32340,124,train,0.09999999999985551,0,123.0,[[-6.943525 48.2689  ]],199.38,16.981583411693574
480,32381,41,train,0.09999999999985551,0,40.0,[[86.41825   8.319511]],200.37,9.82462695121765
481,32400,19,train,0.09999999999985551,1,19.0,[[130.84142 135.50209]],198.71,0.917813538312912
481,32529,148,train,0.09999999999985551,0,147.0,[[105.76573 100.13177]],198.71,19.917333817481996
482,32600,71,train,0.09999999999985551,1,71.0,[[116.14508 116.15785]],195.6,7.277444187402725
482,32627,98,train,0.09999999999985551,0,97.0,[[54.682415 14.398291]],195.6,13.565914051532745
483,32722,95,train,0.09999999999985551,0,94.0,[[84.02934   8.859211]],195.53,18.21129021048546
484,32800,78,train,0.09999999999985551,0,78.0,[[99.973404 99.27591 ]],195.6,18.985583366155623
484,32822,100,train,0.09999999999985551,0,99.0,[[74.25535  72.782684]],195.6,19.73173265993595
485,32926,104,train,0.09999999999985551,1,103.0,[[48.910217 75.35471 ]],195.8,18.278664529323578
486,33000,74,train,0.09999999999985551,1,74.0,[[114.711334 117.783005]],195.65,23.04944133877754
486,33031,105,train,0.09999999999985551,1,104.0,[[73.02787  75.372345]],195.65,27.517237684726716
487,33131,100,train,0.09999999999985551,0,99.0,[[58.04601  57.350647]],195.23,18.01861046552658
488,33200,69,train,0.09999999999985551,1,69.0,[[147.59698 152.47612]],194.12,19.371351459026336
488,33277,146,train,0.09999999999985551,0,145.0,[[51.130966 47.396187]],194.12,31.88789107084274
489,33400,123,train,0.09999999999985551,0,123.0,[[69.53222 68.60553]],194.6,21.14621169567108
489,33411,134,train,0.09999999999985551,0,133.0,[[52.174038 51.136536]],194.6,26.125377826690674
490,33534,123,train,0.09999999999985551,0,122.0,[[52.636063 15.638895]],193.43,33.21685800552368
491,33600,66,train,0.09999999999985551,0,66.0,[[134.34154 133.88684]],192.7,11.762971196174622
491,33641,107,train,0.09999999999985551,1,106.0,[[50.023483 52.127647]],192.7,21.086016137599945
492,33781,140,train,0.09999999999985551,1,139.0,[[80.847176 81.12731 ]],192.95,25.801959129571916
493,33800,19,train,0.09999999999985551,0,19.0,[[142.32591 142.21495]],193.01,2.16953916311264
493,33956,175,train,0.09999999999985551,0,174.0,[[58.53337  52.942226]],193.01,31.584807108044625
494,34000,44,train,0.09999999999985551,0,44.0,[[144.65082 143.94812]],194.13,7.431200428009033
494,34144,188,train,0.09999999999985551,0,187.0,[[63.90594 61.83042]],194.13,42.27489327788353
495,34200,56,train,0.09999999999985551,0,56.0,[[140.91418 139.2657 ]],194.0,7.26559379696846
495,34323,179,train,0.09999999999985551,1,178.0,[[69.28719 70.56544]],194.0,35.34882883667946
496,34400,77,train,0.09999999999985551,1,77.0,[[148.23547 148.85062]],193.78,3.845835738182068
496,34501,178,train,0.09999999999985551,1,177.0,[[34.39116  41.169044]],193.78,17.301565846204756
497,34577,76,train,0.09999999999985551,0,75.0,[[41.38795  11.462912]],194.59,16.76298771619797
498,34600,23,train,0.09999999999985551,0,23.0,[[143.68228 142.58812]],192.95,6.351038699150085
498,34800,223,train,0.09999999999985551,0,223.0,[[146.56091 144.04439]],192.95,43.49136505842209
498,34878,301,train,0.09999999999985551,0,300.0,[[88.52865 87.41639]],192.95,41.81862104415894
499,35000,122,train,0.09999999999985551,0,122.0,[[143.16199 138.92876]],194.9,23.7041064119339
499,35075,197,train,0.09999999999985551,0,196.0,[[103.461395  70.802795]],194.9,42.18137081861496
500,35200,125,train,0.09999999999985551,0,125.0,[[140.82584 138.41794]],195.87,20.649186507463455
500,35297,222,train,0.09999999999985551,0,221.0,[[41.4013   37.588074]],195.87,40.42398044109345
501,35400,103,train,0.09999999999985551,0,103.0,[[139.57736 115.73695]],195.94,10.53067713022232
501,35482,185,train,0.09999999999985551,0,184.0,[[46.63542  45.709183]],195.94,19.778940979242325
502,35600,118,train,0.09999999999985551,0,118.0,[[117.918594 103.7656  ]],196.57,18.045364179611205
502,35758,276,train,0.09999999999985551,1,275.0,[[59.7617  76.83963]],196.57,36.58408878087997
503,35800,42,train,0.09999999999985551,0,42.0,[[143.07065 142.37831]],197.68,8.730701150894165
503,35910,152,train,0.09999999999985551,0,151.0,[[51.68523  32.339394]],197.68,26.984338715076447
504,36000,90,train,0.09999999999985551,0,90.0,[[116.23449  112.611145]],197.39,18.103482487201692
504,36041,131,train,0.09999999999985551,1,130.0,[[57.063305 58.430634]],197.39,29.185886991024017
505,36186,145,train,0.09999999999985551,0,144.0,[[66.00816  62.947796]],193.26,22.32295560002327
506,36200,14,train,0.09999999999985551,0,14.0,[[141.5306  138.81451]],192.53,4.0983945393562315
506,36400,214,train,0.09999999999985551,0,214.0,[[144.56453 144.26837]],192.53,35.50314175963402
506,36598,412,train,0.09999999999985551,1,411.0,[[79.12652  77.254974]],192.53,37.52448706150055
507,36600,2,train,0.09999999999985551,0,2.0,[[143.7342  143.71155]],192.75,0.2790267086029053
507,36800,202,train,0.09999999999985551,1,202.0,[[ 87.357895 137.33879 ]],192.75,39.600743596553805
507,36823,225,train,0.09999999999985551,0,224.0,[[137.8496  138.36336]],192.75,37.409435031414034
508,36943,120,train,0.09999999999985551,1,119.0,[[70.55814  82.239494]],192.32,19.960876173973084
509,37000,57,train,0.09999999999985551,1,57.0,[[127.865   153.64716]],192.99,6.830817174911499
509,37052,109,train,0.09999999999985551,1,108.0,[[-2.0342035  2.0337384]],192.99,15.48529109597206
510,37159,107,train,0.09999999999985551,0,106.0,[[ -2.741848 -26.431091]],192.89,16.228073538541793
511,37200,41,train,0.09999999999985551,0,41.0,[[154.11543 149.74994]],192.26,6.568624838590622
511,37248,89,train,0.09999999999985551,0,88.0,[[43.254215 -8.683635]],192.26,19.161210919618608
512,37400,152,train,0.09999999999985551,0,152.0,[[150.49814 148.8782 ]],191.87,33.837544671297074
512,37488,240,train,0.09999999999985551,0,239.0,[[83.565216 26.636335]],191.87,47.738005349636076
513,37600,112,train,0.09999999999985551,0,112.0,[[146.4331  143.35777]],193.23,40.0936577796936
513,37705,217,train,0.09999999999985551,0,216.0,[[20.474749 16.55703 ]],193.23,55.71263444066048
514,37800,95,train,0.09999999999985551,0,95.0,[[103.772835 102.614555]],194.37,14.916288788914681
514,37839,134,train,0.09999999999985551,0,133.0,[[13.140721  4.42744 ]],194.37,21.41929591834545
515,37964,125,train,0.09999999999985551,1,124.0,[[67.64315 70.91089]],193.92,16.54570179283619
516,37978,14,train,0.09999999999985551,0,13.0,[[ 3.266954  -1.4361048]],192.85,1.2292339992523194
517,38000,22,train,0.09999999999985551,0,22.0,[[153.36507 151.27066]],191.87,1.5366496860980987
517,38038,60,train,0.09999999999985551,0,59.0,[[80.39101  26.103046]],191.87,6.85975674033165
518,38200,162,train,0.09999999999985551,0,162.0,[[151.03323 150.90257]],190.9,26.335200626850128
518,38400,362,train,0.09999999999985551,0,362.0,[[146.93604 145.04611]],190.9,36.382982250452045
518,38505,467,train,0.09999999999985551,0,466.0,[[62.973682 11.42168 ]],190.9,34.79331464767456
519,38517,12,train,0.09999999999985551,1,11.0,[[29.701975 83.3372  ]],194.23,0.7082836842536926
520,38600,83,train,0.09999999999985551,1,83.0,[[155.52716 155.0875 ]],192.75,16.72323410987854
520,38617,100,train,0.09999999999985551,0,99.0,[[132.3185   78.00881]],192.75,21.885321345329285
521,38788,171,train,0.09999999999985551,0,170.0,[[115.254364  55.77952 ]],192.09,26.825080175995826
522,38800,12,train,0.09999999999985551,1,12.0,[[148.13004 150.87614]],192.61,1.1282272732257843
522,38930,142,train,0.09999999999985551,0,141.0,[[52.818954 17.915592]],192.61,26.628051691651343
523,39000,70,train,0.09999999999985551,0,70.0,[[145.79016 144.35239]],192.89,4.418983561992645
523,39149,219,train,0.09999999999985551,0,218.0,[[54.611065 59.220512]],192.89,28.654748814105986
524,39200,51,train,0.09999999999985551,1,51.0,[[151.20029 151.49312]],193.74,11.360373260974884
524,39400,251,train,0.09999999999985551,1,251.0,[[102.14507 104.91917]],193.74,34.09871695786715
524,39600,451,train,0.09999999999985551,0,451.0,[[78.27534 77.67632]],193.74,21.595369995832442
524,39613,464,train,0.09999999999985551,1,463.0,[[49.46682  50.441357]],193.74,22.93243695139885
525,39633,20,train,0.09999999999985551,1,19.0,[[-20.314661   7.950346]],196.97,4.389649314880371
526,39673,40,train,0.09999999999985551,0,39.0,[[148.08972  127.137634]],195.36,3.646377878189087
527,39747,74,train,0.09999999999985551,0,73.0,[[89.11491   8.520794]],194.71,13.601135080456734
528,39800,53,train,0.09999999999985551,0,53.0,[[152.90334 152.40279]],193.87,7.6560352003574375
528,39999,252,train,0.09999999999985551,1,251.0,[[110.69821 156.74278]],193.87,31.65734460771084
529,40000,1,train,0.09999999999985551,1,1.0,[[149.8648  152.58788]],194.61,0.02894064426422119
529,40200,201,train,0.09999999999985551,1,201.0,[[151.5281  152.74318]],194.61,25.388195951581
529,40257,258,train,0.09999999999985551,0,257.0,[[124.831215  52.774963]],194.61,15.284298415780068
530,40392,135,train,0.09999999999985551,1,134.0,[[55.962673 57.32981 ]],195.93,26.243214297294617
531,40400,8,train,0.09999999999985551,0,8.0,[[156.10368 154.19391]],196.2,1.6330940485000611
531,40529,137,train,0.09999999999985551,1,136.0,[[42.545662 45.128536]],196.2,20.94264522910118
532,40600,71,train,0.09999999999985551,1,71.0,[[137.79639 147.03033]],196.12,16.076790232658386
532,40650,121,train,0.09999999999985551,0,120.0,[[26.550875 19.262331]],196.12,28.288334797620774
533,40772,122,train,0.09999999999985551,0,121.0,[[11.346287   3.1177845]],196.21,17.295786164999008
534,40800,28,train,0.09999999999985551,0,28.0,[[150.42754 148.83456]],196.33,6.088709828853607
534,40873,101,train,0.09999999999985551,0,100.0,[[121.813705  94.606834]],196.33,22.18973825931549
535,40983,110,train,0.09999999999985551,0,109.0,[[105.77232  42.98836]],192.29,19.63582601904869
536,41000,17,train,0.09999999999985551,0,17.0,[[160.46806 159.29228]],189.87,6.215056306123733
536,41083,100,train,0.09999999999985551,1,99.0,[[14.94128  17.700764]],189.87,16.520688771009446
537,41176,93,train,0.09999999999985551,1,92.0,[[ 79.36476 104.85806]],189.84,13.01103351354599
538,41200,24,train,0.09999999999985551,0,24.0,[[153.5883  150.74701]],189.68,11.574279894828797
538,41400,224,train,0.09999999999985551,1,224.0,[[160.41322 162.34735]],189.68,25.151945890188216
538,41600,424,train,0.09999999999985551,0,424.0,[[81.03184 64.21312]],189.68,30.83201962351799
538,41652,476,train,0.09999999999985551,0,475.0,[[59.314606 59.17935 ]],189.68,31.646202508807182
539,41800,148,train,0.09999999999985551,1,148.0,[[137.60826 137.64207]],192.26,17.191438050866125
539,41861,209,train,0.09999999999985551,0,208.0,[[48.56682  29.995039]],192.26,25.336788120865823
540,42000,139,train,0.09999999999985551,0,139.0,[[124.897316 123.98659 ]],187.08,24.647046202421187
540,42058,197,train,0.09999999999985551,0,196.0,[[61.90542 60.71887]],187.08,31.252374843358993
541,42179,121,train,0.09999999999985551,1,120.0,[[30.79893 33.65964]],187.46,22.401973764896393
542,42200,21,train,0.09999999999985551,1,21.0,[[147.18246 156.50952]],187.37,2.178422574996948
542,42317,138,train,0.09999999999985551,0,137.0,[[-6.702438 -9.068728]],187.37,16.108145192861556
543,42400,83,train,0.09999999999985551,0,83.0,[[131.2357  128.53851]],184.54,11.45704488992691
543,42441,124,train,0.09999999999985551,0,123.0,[[-13.120176 -63.917976]],184.54,16.458070002794265
544,42547,106,train,0.09999999999985551,1,105.0,[[-1.2333503  2.1513004]],185.21,16.484114648103713
545,42600,53,train,0.09999999999985551,1,53.0,[[105.8233  151.97865]],180.14,13.464690274000167
545,42663,116,train,0.09999999999985551,1,115.0,[[-11.279828  -8.789005]],180.14,22.619817754030226
546,42800,137,train,0.09999999999985551,0,137.0,[[60.181946 55.457256]],179.07,20.525656036138535
546,42827,164,train,0.09999999999985551,1,163.0,[[ 7.8908887 16.100643 ]],179.07,25.79057917237282
547,42941,114,train,0.09999999999985551,0,113.0,[[-5.1314735  5.5552692]],179.22,19.595438640117646
548,43000,59,train,0.09999999999985551,1,59.0,[[155.68335 156.43279]],178.9,9.583572072982788
548,43072,131,train,0.09999999999985551,1,130.0,[[39.557606 40.435272]],178.9,23.508735814094543
549,43200,128,train,0.09999999999985551,0,128.0,[[96.232635 94.92433 ]],176.19,21.106413492560385
549,43227,155,train,0.09999999999985551,0,154.0,[[49.32093  46.551662]],176.19,28.791017679572107
550,43400,173,train,0.09999999999985551,0,173.0,[[157.75734 157.66226]],176.01,26.959016461372375
550,43523,296,train,0.09999999999985551,0,295.0,[[3.888709  3.8320863]],176.01,42.720961009263995
551,43600,77,train,0.09999999999985551,1,77.0,[[157.82678 158.7032 ]],177.34,6.308930742740631
551,43800,277,train,0.09999999999985551,1,277.0,[[164.03078 166.08612]],177.34,24.14625790476799
551,43952,429,train,0.09999999999985551,1,428.0,[[2.9893034 3.1659431]],177.34,31.831855199337006
552,44000,48,train,0.09999999999985551,0,48.0,[[165.76224 165.32018]],177.64,14.970838503837586
552,44122,170,train,0.09999999999985551,0,169.0,[[19.672976 12.071113]],177.64,37.21117773175239
553,44200,78,train,0.09999999999985551,1,78.0,[[138.28543 140.31366]],175.95,11.231410567760468
553,44274,152,train,0.09999999999985551,1,151.0,[[-14.179925    5.3600235]],175.95,31.74821613073349
554,44400,126,train,0.09999999999985551,0,126.0,[[93.993416 92.87091 ]],164.06,27.92473434090614
554,44425,151,train,0.09999999999985551,1,150.0,[[ 2.007379 63.03948 ]],164.06,33.04093222260475
555,44509,84,train,0.09999999999985551,1,83.0,[[140.55597 164.58752]],164.36,15.730846325159073
556,44534,25,train,0.09999999999985551,1,24.0,[[35.016537 91.1557  ]],163.44,4.4291489219665525
557,44600,66,train,0.09999999999985551,0,66.0,[[130.80746 130.57927]],161.88,11.050364073514938
557,44645,111,train,0.09999999999985551,0,110.0,[[12.874607  9.885571]],161.88,26.95043203830719
558,44751,106,train,0.09999999999985551,0,105.0,[[ 41.6686   -16.152695]],161.78,19.695528903007506
559,44800,49,train,0.09999999999985551,0,49.0,[[170.75711 169.47975]],161.24,7.6295656478405
559,44903,152,train,0.09999999999985551,0,151.0,[[57.38153  54.440414]],161.24,28.666433767080306
560,45000,97,train,0.09999999999985551,0,97.0,[[169.14253 168.38785]],159.65,26.01317493200302
560,45157,254,train,0.09999999999985551,1,253.0,[[142.59366 152.80536]],159.65,30.675899655222892
561,45200,43,train,0.09999999999985551,0,43.0,[[167.15631 166.89299]],161.05,4.994089033603668
561,45400,243,train,0.09999999999985551,0,243.0,[[128.1313   98.59064]],161.05,31.066941005587577
561,45468,311,train,0.09999999999985551,1,310.0,[[ 9.750121 54.725227]],161.05,29.524084881544113
562,45600,132,train,0.09999999999985551,0,132.0,[[36.685745 33.16458 ]],162.97,11.09424791932106
562,45602,134,train,0.09999999999985551,1,133.0,[[32.518745 32.87143 ]],162.97,11.148589369058609
563,45720,118,train,0.09999999999985551,0,117.0,[[41.90947 41.14571]],162.97,29.784155381917955
564,45800,80,train,0.09999999999985551,1,80.0,[[83.45093 84.35203]],163.0,18.656746513843537
564,45830,110,train,0.09999999999985551,0,109.0,[[44.24309 20.98522]],163.0,25.826462421417236
565,45931,101,train,0.09999999999985551,0,100.0,[[ 14.111949 -24.337048]],162.92,17.28115716278553
566,46000,69,train,0.09999999999985551,1,69.0,[[108.57784 110.0484 ]],162.71,9.250734587907791
566,46049,118,train,0.09999999999985551,0,117.0,[[28.515163 27.009037]],162.71,22.666432863473894
567,46069,20,train,0.09999999999985551,0,19.0,[[ 74.59214 148.79172]],162.76,1.4588789057731628
568,46159,90,train,0.09999999999985551,1,89.0,[[15.148048 33.06096 ]],162.01,15.68448382973671
569,46200,41,train,0.09999999999985551,1,41.0,[[142.07922 157.05775]],161.05,4.894949307441712
569,46261,102,train,0.09999999999985551,0,101.0,[[-13.287475 -36.183617]],161.05,9.346918705701828
570,46374,113,train,0.09999999999985551,0,112.0,[[31.369883 30.825443]],160.76,13.011929934024812
571,46400,26,train,0.09999999999985551,1,26.0,[[ 81.05684 149.65898]],157.32,5.264617702960968
571,46406,32,train,0.09999999999985551,1,31.0,[[21.681044 55.58477 ]],157.32,7.182567553520203
572,46600,194,train,0.09999999999985551,1,194.0,[[168.14203 170.40747]],149.03,29.091143596172333
572,46800,394,train,0.09999999999985551,0,394.0,[[164.69847 164.59177]],149.03,28.34209511637688
572,47000,594,train,0.09999999999985551,1,594.0,[[157.1031  165.19193]],149.03,34.513565275669094
572,47200,794,train,0.09999999999985551,1,794.0,[[160.60332 163.05925]],149.03,57.83793316185474
572,47400,994,train,0.09999999999985551,1,994.0,[[146.93256 163.8567 ]],149.03,38.15030502319336
572,47600,1194,train,0.09999999999985551,0,1194.0,[[171.29991 167.2895 ]],149.03,36.1277925157547
572,47800,1394,train,0.09999999999985551,1,1394.0,[[169.18073 171.17479]],149.03,29.51965206980705
572,48000,1594,train,0.09999999999985551,1,1594.0,[[167.84793 167.16655]],149.03,38.43720444917679
572,48200,1794,train,0.09999999999985551,1,1794.0,[[169.19301 170.7162 ]],149.03,16.22828934073448
572,48400,1994,train,0.09999999999985551,0,1994.0,[[166.84618 166.60783]],149.03,22.6125422257185
572,48470,2064,train,0.09999999999985551,0,2063.0,[[153.57738 117.62282]],149.03,25.652120085358618
573,48600,130,train,0.09999999999985551,1,130.0,[[167.45114 167.89636]],168.44,13.764079496860504
573,48800,330,train,0.09999999999985551,0,330.0,[[170.52824 169.75041]],168.44,19.854375482201576
573,49000,530,train,0.09999999999985551,0,530.0,[[171.09361 170.65735]],168.44,34.835853567123415
573,49200,730,train,0.09999999999985551,1,730.0,[[170.79303 170.87001]],168.44,16.778262256979943
573,49400,930,train,0.09999999999985551,0,930.0,[[170.76184 169.07664]],168.44,33.57990293800831
573,49600,1130,train,0.09999999999985551,0,1130.0,[[170.23206 167.35396]],168.44,22.61096034049988
573,49800,1330,train,0.09999999999985551,1,1330.0,[[166.85143 165.83286]],168.44,36.29317150115967
573,50000,1530,train,0.09999999999985551,0,1530.0,[[168.59877 167.97363]],168.44,29.04551042795181
573,50200,1730,train,0.09999999999985551,0,1730.0,[[171.0223 170.4608]],168.44,16.734868611097337
573,50400,1930,train,0.09999999999985551,0,1930.0,[[167.0472  164.96703]],168.44,26.268453378677368
573,50600,2130,train,0.09999999999985551,0,2130.0,[[168.15646 167.94835]],168.44,27.455482745170592
573,50800,2330,train,0.09999999999985551,0,2330.0,[[168.83926 169.26836]],168.44,29.02506175994873
573,51000,2530,train,0.09999999999985551,1,2530.0,[[169.32455 170.0087 ]],168.44,22.50494406938553
573,51200,2730,train,0.09999999999985551,0,2730.0,[[170.4808 167.2714]],168.44,40.44394813895226
573,51400,2930,train,0.09999999999985551,1,2930.0,[[169.08371 169.22827]],168.44,24.114387441277504
573,51600,3130,train,0.09999999999985551,0,3130.0,[[170.17545 168.99178]],168.44,23.853930684924126
573,51800,3330,train,0.09999999999985551,0,3330.0,[[164.26004 165.56145]],168.44,52.836815094947816
573,52000,3530,train,0.09999999999985551,0,3530.0,[[167.93901 167.1867 ]],168.44,31.97220734000206
573,52200,3730,train,0.09999999999985551,0,3730.0,[[165.49084 164.59589]],168.44,26.89871295273304
573,52400,3930,train,0.09999999999985551,0,3930.0,[[166.66077 165.48532]],168.44,28.11902790784836
573,52600,4130,train,0.09999999999985551,1,4130.0,[[168.82094 169.54523]],168.44,32.30618463039398
573,52800,4330,train,0.09999999999985551,0,4330.0,[[171.5177  170.26408]],168.44,21.79088742852211
573,53000,4530,train,0.09999999999985551,0,4530.0,[[157.01495 115.73059]],168.44,24.010587836503984
573,53200,4730,train,0.09999999999985551,0,4730.0,[[171.60196 170.18285]],168.44,30.55882873535156
573,53400,4930,train,0.09999999999985551,0,4930.0,[[169.8464  168.15831]],168.44,37.92722799301148
573,53600,5130,train,0.09999999999985551,0,5130.0,[[167.93959 167.31607]],168.44,26.024001437425614
573,53800,5330,train,0.09999999999985551,0,5330.0,[[171.4574  171.30579]],168.44,33.152704198360446
573,54000,5530,train,0.09999999999985551,0,5530.0,[[172.3696  171.78224]],168.44,32.12237608909607
573,54200,5730,train,0.09999999999985551,0,5730.0,[[161.02849 158.13576]],168.44,36.092067081928256
573,54400,5930,train,0.09999999999985551,1,5930.0,[[169.29562 169.30603]],168.44,29.92927351474762
573,54600,6130,train,0.09999999999985551,0,6130.0,[[172.7724  169.92683]],168.44,23.498603941202163
573,54800,6330,train,0.09999999999985551,0,6330.0,[[163.87466 139.49059]],168.44,24.925162811875342
573,55000,6530,train,0.09999999999985551,1,6530.0,[[170.77548 171.13995]],168.44,25.690671510100366
573,55200,6730,train,0.09999999999985551,0,6730.0,[[168.64343 168.03308]],168.44,17.19046119749546
573,55400,6930,train,0.09999999999985551,0,6930.0,[[169.39362 169.12335]],168.44,33.53233624398708
573,55600,7130,train,0.09999999999985551,1,7130.0,[[168.11252 174.31158]],168.44,46.316111763715746
573,55800,7330,train,0.09999999999985551,0,7330.0,[[171.05931 170.16547]],168.44,25.502516542077064
573,56000,7530,train,0.09999999999985551,1,7530.0,[[172.46085 172.511  ]],168.44,18.337355039715767
573,56200,7730,train,0.09999999999985551,0,7730.0,[[167.80403 164.32925]],168.44,22.704902453422548
573,56400,7930,train,0.09999999999985551,1,7930.0,[[166.32309 166.85994]],168.44,24.48333593904972
573,56600,8130,train,0.09999999999985551,1,8130.0,[[169.0578  169.56934]],168.44,17.65313086748123
573,56800,8330,train,0.09999999999985551,0,8330.0,[[166.49182 166.48914]],168.44,27.379915270209313
573,57000,8530,train,0.09999999999985551,1,8530.0,[[167.74025 170.33464]],168.44,24.05246909737587
573,57200,8730,train,0.09999999999985551,0,8730.0,[[168.4145  168.11404]],168.44,21.548481042385102
573,57400,8930,train,0.09999999999985551,0,8930.0,[[169.93904 169.66426]],168.44,35.58369610548019
573,57600,9130,train,0.09999999999985551,1,9130.0,[[168.5906  168.38101]],168.44,35.11929297924042
573,57800,9330,train,0.09999999999985551,0,9330.0,[[171.7666  171.52554]],168.44,21.275080990195274
573,58000,9530,train,0.09999999999985551,0,9530.0,[[168.00194 166.31119]],168.44,27.7992961114645
573,58200,9730,train,0.09999999999985551,0,9730.0,[[171.16573 168.83078]],168.44,33.17762574315071
573,58400,9930,train,0.09999999999985551,0,9930.0,[[172.22217 172.12936]],168.44,27.653605518341063
573,58600,10130,train,0.09999999999985551,0,10130.0,[[169.66762 167.05475]],168.44,17.981621077656747
573,58800,10330,train,0.09999999999985551,1,10330.0,[[167.64383 168.32768]],168.44,29.394918192029
573,59000,10530,train,0.09999999999985551,0,10530.0,[[168.37167 168.10643]],168.44,26.441951454877852
573,59200,10730,train,0.09999999999985551,0,10730.0,[[173.52417 170.2967 ]],168.44,25.377267205715178
573,59400,10930,train,0.09999999999985551,0,10930.0,[[170.36809 170.2807 ]],168.44,29.313802886605263
573,59600,11130,train,0.09999999999985551,1,11130.0,[[169.93916 172.05713]],168.44,19.72989998281002
573,59800,11330,train,0.09999999999985551,1,11330.0,[[165.97327 167.66891]],168.44,23.59481094956398
573,60000,11530,train,0.09999999999985551,0,11530.0,[[165.80898 165.24777]],168.44,27.780221254229545
573,60200,11730,train,0.09999999999985551,0,11730.0,[[171.27454 170.21785]],168.44,16.959112743735314
573,60400,11930,train,0.09999999999985551,0,11930.0,[[165.70296 164.01898]],168.44,25.663395755290985
573,60600,12130,train,0.09999999999985551,1,12130.0,[[168.43102 169.17767]],168.44,35.32103445887566
573,60800,12330,train,0.09999999999985551,1,12330.0,[[169.513   171.24802]],168.44,31.063850999474525
573,61000,12530,train,0.09999999999985551,0,12530.0,[[171.1436  169.91608]],168.44,32.82448376178741
573,61200,12730,train,0.09999999999985551,1,12730.0,[[168.45807 171.70403]],168.44,21.67442553937435
573,61254,12784,train,0.09999999999985551,0,12783.0,[[92.878426 21.19148 ]],168.44,25.58125966966152
574,61400,146,train,0.09999999999985551,0,146.0,[[159.08163 157.43028]],295.2,16.258435732126237
574,61600,346,train,0.09999999999985551,1,346.0,[[170.8233  171.51874]],295.2,32.58150895833969
574,61800,546,train,0.09999999999985551,1,546.0,[[145.74461 146.17206]],295.2,41.236893896460536
574,62000,746,train,0.09999999999985551,0,746.0,[[173.47548 167.93317]],295.2,16.883308883607388
574,62060,806,train,0.09999999999985551,1,805.0,[[ 21.15871 102.54271]],295.2,20.766163623034956
575,62200,140,train,0.09999999999985551,1,140.0,[[169.27527 169.29694]],302.13,23.104991025924683
575,62250,190,train,0.09999999999985551,0,189.0,[[90.60273  16.535873]],302.13,33.88746610105038
576,62400,150,train,0.09999999999985551,1,150.0,[[140.406  142.2932]],302.77,20.60070499300957
576,62477,227,train,0.09999999999985551,1,226.0,[[45.28301  79.674866]],302.77,18.920978924036024
577,62600,123,train,0.09999999999985551,1,123.0,[[ 85.147964 101.99107 ]],304.03,15.435172063708306
577,62633,156,train,0.09999999999985551,1,155.0,[[75.55443 82.41091]],304.03,24.524852934479714
578,62781,148,train,0.09999999999985551,0,147.0,[[48.25707 47.78802]],304.55,17.997814943790434
579,62800,19,train,0.09999999999985551,0,19.0,[[170.08131 167.43976]],304.65,0.5748743551969528
579,62940,159,train,0.09999999999985551,1,158.0,[[68.45648 68.63822]],304.65,13.279776656031608
580,63000,60,train,0.09999999999985551,1,60.0,[[172.18147 173.27896]],305.0,7.83522177696228
580,63200,260,train,0.09999999999985551,0,260.0,[[169.47508 128.6136 ]],305.0,30.537888650298118
580,63400,460,train,0.09999999999985551,1,460.0,[[174.3985 174.708 ]],305.0,46.0847512871027
580,63600,660,train,0.09999999999985551,1,660.0,[[174.62604 177.5484 ]],305.0,26.317373888492583
580,63800,860,train,0.09999999999985551,1,860.0,[[174.36275 175.56366]],305.0,30.725949922800066
580,64000,1060,train,0.09999999999985551,0,1060.0,[[171.55255 170.37256]],305.0,32.248238962292675
580,64200,1260,train,0.09999999999985551,1,1260.0,[[173.73047 175.86198]],305.0,24.47677839964628
580,64400,1460,train,0.09999999999985551,1,1460.0,[[172.23167 173.20499]],305.0,22.534817152023315
580,64600,1660,train,0.09999999999985551,0,1660.0,[[167.98186 167.86018]],305.0,32.491471610069276
