EPISODE,TOTAL FRAMES,FRAME,STATE,EPSILON,ACTION,REWARD,Q_MAX,MEAN REWARD,Last Batch Loss Mean
2,13800,8050,observe,1.0,1,4049.3325415486615,-1,28.8020595543733,0.0
2,14000,8250,observe,1.0,3,4149.3325415486615,-1,28.8020595543733,0.0
2,14200,8450,observe,1.0,11,4249.3325415486615,-1,28.8020595543733,0.0
2,14400,8650,observe,1.0,8,4349.3325415486615,-1,28.8020595543733,0.0
2,14600,8850,observe,1.0,8,4449.3325415486615,-1,28.8020595543733,0.0
2,14800,9050,observe,1.0,11,4549.3325415486615,-1,28.8020595543733,0.0
2,15000,9250,observe,1.0,7,4649.3325415486615,-1,28.8020595543733,0.0
2,15200,9450,observe,1.0,0,4749.3325415486615,-1,28.8020595543733,0.0
2,15400,9650,observe,1.0,4,4849.3325415486615,-1,28.8020595543733,0.0
2,15600,9850,observe,1.0,7,4949.3325415486615,-1,28.8020595543733,0.0
2,15800,10050,observe,1.0,7,5049.3325415486615,-1,28.8020595543733,0.0
2,16000,10250,observe,1.0,7,5149.3325415486615,-1,28.8020595543733,0.0
2,16200,10450,observe,1.0,10,5249.3325415486615,-1,28.8020595543733,0.0
2,16400,10650,observe,1.0,8,5349.3325415486615,-1,28.8020595543733,0.0
2,16600,10850,observe,1.0,4,5449.3325415486615,-1,28.8020595543733,0.0
3,16800,52,observe,1.0,8,26.0,-1,84.02538496985991,0.0
3,17000,252,observe,1.0,8,126.8628108680158,-1,84.02538496985991,0.0
3,17200,452,observe,1.0,1,227.80694181531373,-1,84.02538496985991,0.0
3,17400,652,observe,1.0,4,328.7216330993962,-1,84.02538496985991,0.0
3,17600,852,observe,1.0,5,429.18375025665614,-1,84.02538496985991,0.0
3,17800,1052,observe,1.0,10,529.8769259925461,-1,84.02538496985991,0.0
3,18000,1252,observe,1.0,5,631.0131328248211,-1,84.02538496985991,0.0
3,18200,1452,observe,1.0,10,731.856047060059,-1,84.02538496985991,0.0
4,18400,65,observe,1.0,2,33.362810868015785,-1,92.01125602624681,0.0
4,18600,265,observe,1.0,5,134.0464435734682,-1,92.01125602624681,0.0
4,18800,465,observe,1.0,1,234.75951594213612,-1,92.01125602624681,0.0
4,19000,665,observe,1.0,0,335.602430177374,-1,92.01125602624681,0.0
4,19200,865,observe,1.0,4,436.0844439674119,-1,92.01125602624681,0.0
4,19400,1065,observe,1.0,3,537.2596334933397,-1,92.01125602624681,0.0
4,19600,1265,observe,1.0,9,637.9727058620076,-1,92.01125602624681,0.0
4,19800,1465,observe,1.0,4,737.9727058620076,-1,92.01125602624681,0.0
4,20000,1665,observe,1.0,11,837.9727058620076,-1,92.01125602624681,0.0
5,20200,14,observe,1.0,1,7.0,-1,101.3159830848669,0.0
5,20400,214,observe,1.0,2,107.0,-1,101.3159830848669,0.0
5,20600,414,observe,1.0,0,207.69317573589,-1,101.3159830848669,0.0
5,20800,614,observe,1.0,6,308.38635147178,-1,101.3159830848669,0.0
5,21000,814,observe,1.0,11,409.0994238404479,-1,101.3159830848669,0.0
5,21200,1014,observe,1.0,1,509.8124962091158,-1,101.3159830848669,0.0
5,21400,1214,observe,1.0,1,609.8124962091158,-1,101.3159830848669,0.0
6,21600,162,observe,1.0,7,82.1109446054135,-1,107.59910804695805,0.0
6,21800,362,observe,1.0,4,184.16445858616268,-1,107.59910804695805,0.0
6,22000,562,observe,1.0,1,284.3955171647927,-1,107.59910804695805,0.0
7,22200,163,observe,1.0,7,82.6751895259279,-1,110.62306321860596,0.0
7,22400,363,observe,1.0,10,183.2870451825358,-1,110.62306321860596,0.0
7,22600,563,observe,1.0,2,284.77878686592715,-1,110.62306321860596,0.0
7,22800,763,observe,1.0,4,385.46241957137954,-1,110.62306321860596,0.0
7,23000,963,observe,1.0,2,486.14605227683194,-1,110.62306321860596,0.0
7,23200,1163,observe,1.0,4,587.2554353102831,-1,110.62306321860596,0.0
7,23400,1363,observe,1.0,11,687.7080094371056,-1,110.62306321860596,0.0
7,23600,1563,observe,1.0,4,787.7080094371056,-1,110.62306321860596,0.0
7,23800,1763,observe,1.0,5,887.7080094371056,-1,110.62306321860596,0.0
7,24000,1963,observe,1.0,9,988.8018788837513,-1,110.62306321860596,0.0
7,24200,2163,observe,1.0,2,1090.3483224572194,-1,110.62306321860596,0.0
7,24400,2363,observe,1.0,1,1191.422295271087,-1,110.62306321860596,0.0
7,24600,2563,observe,1.0,10,1293.8021100493552,-1,110.62306321860596,0.0
7,24800,2763,observe,1.0,8,1394.515182418023,-1,110.62306321860596,0.0
7,25000,2963,observe,1.0,4,1495.4298737021052,-1,110.62306321860596,0.0
7,25200,3163,observe,1.0,0,1597.5223664397045,-1,110.62306321860596,0.0
7,25400,3363,observe,1.0,0,1699.1926134433081,-1,110.62306321860596,0.0
7,25600,3563,observe,1.0,4,1799.1926134433081,-1,110.62306321860596,0.0
7,25800,3763,observe,1.0,1,1899.1926134433081,-1,110.62306321860596,0.0
7,26000,3963,observe,1.0,4,1999.423672021938,-1,110.62306321860596,0.0
8,26200,167,observe,1.0,2,84.1118556566079,-1,130.77229993882534,0.0
8,26400,367,observe,1.0,7,185.8288741188994,-1,130.77229993882534,0.0
8,26600,567,observe,1.0,1,288.18932328430395,-1,130.77229993882534,0.0
8,26800,767,observe,1.0,7,388.8824990201939,-1,130.77229993882534,0.0
8,27000,967,observe,1.0,1,489.7453098882097,-1,130.77229993882534,0.0
8,27200,1167,observe,1.0,8,590.3571655448176,-1,130.77229993882534,0.0
8,27400,1367,observe,1.0,10,691.3211931248933,-1,130.77229993882534,0.0
8,27600,1567,observe,1.0,5,791.7833102821534,-1,130.77229993882534,0.0
8,27800,1767,observe,1.0,5,892.3951659387612,-1,130.77229993882534,0.0
8,28000,1967,observe,1.0,3,993.0070215953691,-1,130.77229993882534,0.0
8,28200,2167,observe,1.0,11,1094.4816881199924,-1,130.77229993882534,0.0
8,28400,2367,observe,1.0,8,1196.1675165904678,-1,130.77229993882534,0.0
8,28600,2567,observe,1.0,11,1298.3333479488738,-1,130.77229993882534,0.0
8,28800,2767,observe,1.0,8,1400.675934298892,-1,130.77229993882534,0.0
8,29000,2967,observe,1.0,4,1502.5176021328048,-1,130.77229993882534,0.0
8,29200,3167,observe,1.0,5,1604.0441490734947,-1,130.77229993882534,0.0
8,29400,3367,observe,1.0,4,1704.958840357577,-1,130.77229993882534,0.0
8,29600,3567,observe,1.0,3,1806.1453232425424,-1,130.77229993882534,0.0
8,29800,3767,observe,1.0,6,1907.6312831262037,-1,130.77229993882534,0.0
8,30000,3967,observe,1.0,4,2008.2431387828115,-1,130.77229993882534,0.0
8,30200,4167,observe,1.0,8,2110.067155756893,-1,130.77229993882534,0.0
8,30400,4367,observe,1.0,2,2210.9005269616937,-1,130.77229993882534,0.0
8,30600,4567,observe,1.0,9,2311.7434411969316,-1,130.77229993882534,0.0
9,30800,45,observe,1.0,9,22.5,-1,154.65973435079468,0.0
9,31000,245,observe,1.0,9,122.95257412682244,-1,154.65973435079468,0.0
9,31200,445,observe,1.0,8,223.56442978343034,-1,154.65973435079468,0.0
9,31400,645,observe,1.0,11,324.39780098823064,-1,154.65973435079468,0.0
9,31600,845,observe,1.0,10,424.8599181454906,-1,154.65973435079468,0.0
9,31800,1045,observe,1.0,3,526.0836294587064,-1,154.65973435079468,0.0
9,32000,1245,observe,1.0,1,626.7768051945965,-1,154.65973435079468,0.0
9,32200,1445,observe,1.0,7,727.6197194298344,-1,154.65973435079468,0.0
9,32400,1645,observe,1.0,6,828.0005165078122,-1,154.65973435079468,0.0
9,32600,1845,observe,1.0,9,928.2315750864423,-1,154.65973435079468,0.0
9,32800,2045,observe,1.0,4,1028.2315750864423,-1,154.65973435079468,0.0
9,33000,2245,observe,1.0,0,1128.94464745511,-1,154.65973435079468,0.0
9,33200,2445,observe,1.0,1,1229.6378231909998,-1,154.65973435079468,0.0
9,33400,2645,observe,1.0,7,1330.2496788476076,-1,154.65973435079468,0.0
9,33600,2845,observe,1.0,6,1430.2496788476076,-1,154.65973435079468,0.0
9,33800,3045,observe,1.0,1,1530.8615345042153,-1,154.65973435079468,0.0
9,34000,3245,observe,1.0,5,1632.0039257381488,-1,154.65973435079468,0.0
10,34200,35,observe,1.0,11,17.88079707797788,-1,171.79977360817614,0.0
10,34400,235,observe,1.0,1,117.88079707797789,-1,171.79977360817614,0.0
10,34600,435,observe,1.0,5,218.3429142352379,-1,171.79977360817614,0.0
10,34800,635,observe,1.0,6,320.20770702298614,-1,171.79977360817614,0.0
11,35000,13,observe,1.0,8,6.982013790037908,-1,175.93185067840602,0.0
11,35200,213,observe,1.0,2,107.93743809637363,-1,175.93185067840602,0.0
11,35400,413,observe,1.0,8,209.79290169897521,-1,175.93185067840602,0.0
11,35600,613,observe,1.0,5,310.785554433561,-1,175.93185067840602,0.0
11,35800,813,observe,1.0,1,411.5471485895168,-1,175.93185067840602,0.0
11,36000,1013,observe,1.0,0,512.3087427454725,-1,175.93185067840602,0.0
11,36200,1213,observe,1.0,1,613.0218151141404,-1,175.93185067840602,0.0
11,36400,1413,observe,1.0,0,714.1156845607861,-1,175.93185067840602,0.0
11,36600,1613,observe,1.0,11,816.1596555110976,-1,175.93185067840602,0.0
11,36800,1813,observe,1.0,10,916.6217726683577,-1,175.93185067840602,0.0
11,37000,2013,observe,1.0,9,1017.1037864583956,-1,175.93185067840602,0.0
11,37200,2213,observe,1.0,11,1117.7156421150032,-1,175.93185067840602,0.0
11,37400,2413,observe,1.0,11,1220.3048006304568,-1,175.93185067840602,0.0
11,37600,2613,observe,1.0,3,1320.5358592090868,-1,175.93185067840602,0.0
11,37800,2813,observe,1.0,4,1421.2489315777545,-1,175.93185067840602,0.0
11,38000,3013,observe,1.0,3,1523.7085758453882,-1,175.93185067840602,0.0
12,38200,108,observe,1.0,8,54.8741042270536,-1,191.62393643685988,0.0
12,38400,308,observe,1.0,8,154.8741042270536,-1,191.62393643685988,0.0
12,38600,508,observe,1.0,11,255.55773693250606,-1,191.62393643685988,0.0
12,38800,708,observe,1.0,2,358.06979559644554,-1,191.62393643685988,0.0
12,39000,908,observe,1.0,10,459.2449851223734,-1,191.62393643685988,0.0
12,39200,1108,observe,1.0,7,560.1257654989295,-1,191.62393643685988,0.0
12,39400,1308,observe,1.0,8,660.809398204382,-1,191.62393643685988,0.0
12,39600,1508,observe,1.0,6,762.8197092637105,-1,191.62393643685988,0.0
12,39800,1708,observe,1.0,0,864.4959947037487,-1,191.62393643685988,0.0
12,40000,1908,observe,1.0,9,965.3389089389866,-1,191.62393643685988,0.0
12,40200,2108,observe,1.0,8,1066.0225416444391,-1,191.62393643685988,0.0
12,40400,2308,observe,1.0,10,1166.7061743498914,-1,191.62393643685988,0.0
12,40600,2508,observe,1.0,1,1268.0796241624548,-1,191.62393643685988,0.0
12,40800,2708,observe,1.0,2,1368.6914798190626,-1,191.62393643685988,0.0
12,41000,2908,observe,1.0,4,1470.0164078443381,-1,191.62393643685988,0.0
12,41200,3108,observe,1.0,8,1571.5334117545906,-1,191.62393643685988,0.0
12,41400,3308,observe,1.0,5,1672.8583397798661,-1,191.62393643685988,0.0
12,41600,3508,observe,1.0,6,1773.470195436474,-1,191.62393643685988,0.0
12,41800,3708,observe,1.0,1,1873.7012540151038,-1,191.62393643685988,0.0
13,42000,196,observe,1.0,7,99.67446723137151,-1,210.37094897701093,0.0
14,42200,76,observe,1.0,6,38.231058578630005,-1,211.97769364932464,0.0
14,42400,276,observe,1.0,3,139.5559866039058,-1,211.97769364932464,0.0
14,42600,476,observe,1.0,9,239.78704518253582,-1,211.97769364932464,0.0
14,42800,676,observe,1.0,4,340.1678422605137,-1,211.97769364932464,0.0
14,43000,876,observe,1.0,3,440.1678422605137,-1,211.97769364932464,0.0
14,43200,1076,observe,1.0,3,540.7796979171216,-1,211.97769364932464,0.0
14,43400,1276,observe,1.0,6,642.176402991242,-1,211.97769364932464,0.0
15,43600,6,observe,1.0,1,3.231058578630005,-1,219.37122707778232,0.0
15,43800,206,observe,1.0,10,104.09386944664578,-1,219.37122707778232,0.0
15,44000,406,observe,1.0,10,205.58561113003717,-1,219.37122707778232,0.0
15,44200,606,observe,1.0,1,306.7997794128154,-1,219.37122707778232,0.0
15,44400,806,observe,1.0,3,407.8737522266832,-1,219.37122707778232,0.0
15,44600,1006,observe,1.0,9,508.5573849321356,-1,219.37122707778232,0.0
15,44800,1206,observe,1.0,10,609.2410176375881,-1,219.37122707778232,0.0
15,45000,1406,observe,1.0,9,709.9246503430406,-1,219.37122707778232,0.0
15,45200,1606,observe,1.0,10,809.9246503430406,-1,219.37122707778232,0.0
15,45400,1806,observe,1.0,3,910.9986231569086,-1,219.37122707778232,0.0
15,45600,2006,observe,1.0,2,1012.2223344701243,-1,219.37122707778232,0.0
15,45800,2206,observe,1.0,7,1112.2223344701242,-1,219.37122707778232,0.0
16,46000,120,observe,1.0,4,60.497527376843365,-1,230.88845042248357,0.0
17,46200,161,observe,1.0,9,81.19317573589001,-1,231.67842569625202,0.0
17,46400,361,observe,1.0,1,181.65529289315,-1,231.67842569625202,0.0
18,46600,16,observe,1.0,0,8.231058578630005,-1,234.4049786251835,0.0
18,46800,216,observe,1.0,5,108.69317573589001,-1,234.4049786251835,0.0
19,47000,153,observe,1.0,7,77.60516280568362,-1,235.7219103825424,0.0
19,47200,353,observe,1.0,5,178.8288741188994,-1,235.7219103825424,0.0
19,47400,553,observe,1.0,5,279.6717883541373,-1,235.7219103825424,0.0
19,47600,753,observe,1.0,11,380.6528910929808,-1,235.7219103825424,0.0
19,47800,953,observe,1.0,7,482.0966866901482,-1,235.7219103825424,0.0
19,48000,1153,observe,1.0,10,582.0966866901482,-1,235.7219103825424,0.0
20,48200,198,observe,1.0,11,99.71307236866791,-1,241.54287724944388,0.0
20,48400,398,observe,1.0,6,200.59295839545138,-1,241.54287724944388,0.0
20,48600,598,observe,1.0,3,301.7880445541572,-1,241.54287724944388,0.0
20,48800,798,observe,1.0,10,403.7021736378988,-1,241.54287724944388,0.0
20,49000,998,observe,1.0,11,503.9332322165288,-1,241.54287724944388,0.0
20,49200,1198,observe,1.0,5,604.6463045851966,-1,241.54287724944388,0.0
20,49400,1398,observe,1.0,4,704.8773631638267,-1,241.54287724944388,0.0
20,49600,1598,observe,1.0,0,804.8773631638267,-1,241.54287724944388,0.0
20,49800,1798,observe,1.0,6,905.1084217424567,-1,241.54287724944388,0.0
20,50000,1998,observe,0.9999991,9,1006.0680662765601,-1,241.54287724944388,0.0
20,50200,2198,explore,0.999819100000006,8,1108.2558051698516,-1,241.54287724944388,752700.7642578125
20,50400,2398,explore,0.9996391000000119,10,1210.0913721396748,-1,241.54287724944388,184643.19404296874
20,50600,2598,explore,0.9994591000000178,3,1312.270507759226,-1,241.54287724944388,157662.77822265626
20,50800,2798,explore,0.9992791000000237,6,1415.5399403513532,-1,241.54287724944388,130425.99779296874
20,51000,2998,explore,0.9990991000000297,6,1518.818915973918,-1,241.54287724944388,131088.8665234375
21,51200,168,explore,0.9989191000000356,8,85.8240169740814,"[[3454.297  3453.8616 3867.1277 3698.1611 3529.9263 3773.967  4041.634
  3681.1653 3530.5837 3692.9937 3694.804  3718.4712]]",256.88606640918306,98822.68373046875
22,51400,176,explore,0.9987391000000415,5,91.91590474939643,-1,257.85930657892385,116255.57166015625
22,51600,376,explore,0.9985591000000474,9,194.05430734669469,-1,257.85930657892385,101813.9553125
22,51800,576,explore,0.9983791000000534,8,297.0041775507106,-1,257.85930657892385,112131.83421875
22,52000,776,explore,0.9981991000000593,0,398.6900060211863,-1,257.85930657892385,118183.78634765625
22,52200,976,explore,0.9980191000000652,6,502.15508697236044,"[[4384.6577 4001.7915 3760.615  3665.329  4277.9976 4068.2302 4050.6404
  4286.843  4077.5706 4351.586  4070.7903 4451.3506]]",257.85930657892385,114440.09615234374
22,52400,1176,explore,0.9978391000000711,4,606.8146458706933,"[[4384.6577 4001.7915 3760.615  3665.329  4277.9976 4068.2302 4050.6404
  4286.843  4077.5706 4351.586  4070.7903 4451.3506]]",257.85930657892385,103445.189453125
22,52600,1376,explore,0.9976591000000771,4,709.601875916145,"[[4384.6577 4001.7915 3760.615  3665.329  4277.9976 4068.2302 4050.6404
  4286.843  4077.5706 4351.586  4070.7903 4451.3506]]",257.85930657892385,101366.83775390625
23,52800,105,explore,0.997479100000083,2,53.34291423523789,"[[3313.8484 3306.0535 3643.4683 3635.8992 3428.2878 3467.5378 3401.1833
  3732.1377 3452.4958 3340.2874 3540.2976 3330.0122]]",265.4253253380853,53809.26498046875
23,53000,305,explore,0.9972991000000889,9,156.3214731024098,"[[3313.8484 3306.0535 3643.4683 3635.8992 3428.2878 3467.5378 3401.1833
  3732.1377 3452.4958 3340.2874 3540.2976 3330.0122]]",265.4253253380853,113105.35794921876
24,53200,110,explore,0.9971191000000948,3,55.46211715726001,"[[4257.924  3965.4478 3775.8706 4003.2944 4116.467  3952.3665 4223.529
  3911.5642 3886.1067 3879.363  3967.5684 4110.381 ]]",267.4335400691094,61741.394609375
24,53400,310,explore,0.9969391000001008,3,157.73714668620164,"[[3502.126  3455.5972 3584.9116 3579.1372 3624.4949 3506.3909 3456.5098
  3324.115  3606.1855 3447.1045 3210.976  3255.7068]]",267.4335400691094,108617.49032226563
24,53600,510,explore,0.9967591000001067,4,260.90932009502853,"[[3502.126  3455.5972 3584.9116 3579.1372 3624.4949 3506.3909 3456.5098
  3324.115  3606.1855 3447.1045 3210.976  3255.7068]]",267.4335400691094,105465.0831640625
24,53800,710,explore,0.9965791000001126,11,363.60769793286795,"[[4052.5474 3897.9949 4137.763  4167.755  4014.9487 4327.597  4345.643
  3952.9492 3883.2385 3895.7637 4242.395  3728.565 ]]",267.4335400691094,102230.70381835937
25,54000,40,explore,0.9963991000001186,7,20.0,-1,271.8826669083844,12134.7968359375
25,54200,240,explore,0.9962191000001245,8,121.85546360260156,"[[4158.337  3965.954  4284.2725 3944.3943 4178.2124 3709.606  3866.919
  4089.0042 3910.938  3660.2468 4015.5745 4023.3613]]",271.8826669083844,44466.35177246094
25,54400,440,explore,0.9960391000001304,11,223.39155357372948,"[[4158.337  3965.954  4284.2725 3944.3943 4178.2124 3709.606  3866.919
  4089.0042 3910.938  3660.2468 4015.5745 4023.3613]]",271.8826669083844,50174.221645507816
25,54600,640,explore,0.9958591000001363,1,323.3915535737295,"[[3840.287  3870.1797 4038.7605 4111.0825 3945.414  4086.245  4041.0078
  3888.109  3904.66   3949.3342 4105.173  3950.975 ]]",271.8826669083844,42315.869560546875
25,54800,840,explore,0.9956791000001423,8,424.38420630831524,"[[3887.9067 4127.383  4165.6343 3785.8894 3819.6074 4030.8557 4026.0762
  4021.1726 4016.8828 3904.1013 3744.1008 3903.5437]]",271.8826669083844,42548.4619921875
25,55000,1040,explore,0.9954991000001482,6,525.247017176331,"[[3663.8804 3871.7134 3646.7046 3750.704  3741.0725 3708.3977 3498.601
  3893.3562 3885.658  3827.8962 3588.546  3550.0593]]",271.8826669083844,43146.38403808594
25,55200,1240,explore,0.9953191000001541,0,626.7735641170215,"[[4255.06   4157.5405 3671.1626 4107.701  3631.2278 3990.777  4036.907
  3731.2715 4171.819  3992.3945 4018.2654 3950.3738]]",271.8826669083844,44040.87233398438
26,55400,171,explore,0.99513910000016,0,88.57177120547227,-1,278.29040254955464,35482.955346679686
27,55600,108,explore,0.994959100000166,5,56.54084663665423,-1,279.63492823238914,21643.238369140625
27,55800,308,explore,0.9947791000001719,2,161.86003197882332,"[[3871.3506 3602.1858 4197.571  3566.0854 3832.8972 3693.3516 3762.277
  3780.1206 3874.3616 4150.69   3819.9495 3707.5833]]",279.63492823238914,49768.28811035156
28,56000,149,explore,0.9945991000001778,4,78.31286982866975,"[[4622.7026 4458.807  4534.3984 4188.457  4473.706  4453.6724 4132.0884
  4363.7524 4192.1094 4548.3936 4654.5654 4452.8647]]",281.5035285521774,30584.85728515625
28,56200,349,explore,0.9944191000001837,5,181.25601847625833,"[[3888.9885 3775.778  3906.4768 4041.7605 3615.77   3917.2231 3829.3938
  3943.3696 3751.5916 3700.2837 3739.8408 3583.231 ]]",281.5035285521774,49215.92537597656
28,56400,549,explore,0.9942391000001897,5,288.31109258801956,"[[4318.835  4145.9404 4306.8745 4314.7485 4259.265  4975.9175 4389.2803
  4143.5938 4271.557  4402.432  4191.026  4216.5557]]",281.5035285521774,45941.51010253906
28,56600,749,explore,0.9940591000001956,2,395.3373455370873,"[[4096.487  3990.7026 4206.023  4053.1401 4152.9614 4147.1123 3935.1929
  4279.6616 4050.4404 4144.8975 4130.8623 3997.7424]]",281.5035285521774,47739.07552734375
28,56800,949,explore,0.9938791000002015,7,497.8193167841132,"[[4096.487  3990.7026 4206.023  4053.1401 4152.9614 4147.1123 3935.1929
  4279.6616 4050.4404 4144.8975 4130.8623 3997.7424]]",281.5035285521774,42565.311982421874
29,57000,85,explore,0.9936991000002074,4,43.70637951774363,-1,287.06728158605756,19132.455126953126
30,57200,30,explore,0.9935191000002134,3,16.183297355321972,"[[4218.673  4038.9624 4529.1885 4234.988  4191.818  4263.2183 4203.571
  4109.9185 4186.577  4339.965  4286.417  4353.5083]]",288.3687132180538,12126.862685546876
31,57400,26,explore,0.9933391000002193,5,14.91569065570385,-1,289.4177434183728,5033.5103125
32,57600,92,explore,0.9931591000002252,10,48.508437336152255,"[[4086.7595 3796.045  4035.953  3953.927  4118.9434 4063.1968 4067.847
  4028.747  3888.6753 4019.8257 3894.2139 4008.8633]]",290.10903104861654,17184.337827148436
32,57800,292,explore,0.9929791000002312,2,150.7480566455105,"[[4095.1292 4193.655  3960.9321 4230.533  4165.078  4177.4077 3821.1558
  3999.9048 4297.3315 4282.698  4276.6562 4168.662 ]]",290.10903104861654,41580.78359375
32,58000,492,explore,0.9927991000002371,3,253.68085169075883,"[[4098.793  3946.2405 4195.2764 3936.3098 4159.3003 3766.7244 3986.6792
  4057.1484 4062.4067 3834.2485 4032.0457 3834.4521]]",290.10903104861654,41715.02866210938
32,58200,692,explore,0.992619100000243,9,355.9723514161835,"[[4098.793  3946.2405 4195.2764 3936.3098 4159.3003 3766.7244 3986.6792
  4057.1484 4062.4067 3834.2485 4032.0457 3834.4521]]",290.10903104861654,39563.10300292969
